"YEAR","MONTH","ICAO","NAME","STATE","FLIGHTS_UNIMPEDED","TIME_REF","TIME_ADD","LABEL"
2017,"MAR","LJLJ","Ljubljana","Slovenia",1040,7650,728,"Ljubljana (LJLJ) "
2017,"APR","LJLJ","Ljubljana","Slovenia",1139,8250,568,"Ljubljana (LJLJ) "
2017,"MAY","LJLJ","Ljubljana","Slovenia",1282,9237,572,"Ljubljana (LJLJ) "
2017,"JUN","LJLJ","Ljubljana","Slovenia",1313,9398,792,"Ljubljana (LJLJ) "
2017,"JUL","LJLJ","Ljubljana","Slovenia",1411,10205,1419,"Ljubljana (LJLJ) "
2017,"AUG","LJLJ","Ljubljana","Slovenia",1441,10378,971,"Ljubljana (LJLJ) "
2017,"SEP","LJLJ","Ljubljana","Slovenia",1341,9699,1545,"Ljubljana (LJLJ) "
2017,"OCT","LJLJ","Ljubljana","Slovenia",1299,9455,1770,"Ljubljana (LJLJ) "
2017,"NOV","LJLJ","Ljubljana","Slovenia",1116,8215,2858,"Ljubljana (LJLJ) "
2017,"DEC","LJLJ","Ljubljana","Slovenia",1053,7850,3647,"Ljubljana (LJLJ) "
2017,"JAN","LKPR","Prague","Czech Republic",4472,34580,25920,"Prague (LKPR) "
2017,"FEB","LKPR","Prague","Czech Republic",4020,31535,11480,"Prague (LKPR) "
2017,"MAR","LKPR","Prague","Czech Republic",4896,38671,8276,"Prague (LKPR) "
2017,"APR","LKPR","Prague","Czech Republic",5200,42393,9863,"Prague (LKPR) "
2017,"MAY","LKPR","Prague","Czech Republic",6092,51587,11743,"Prague (LKPR) "
2017,"JUN","LKPR","Prague","Czech Republic",6549,53499,13948,"Prague (LKPR) "
2017,"JUL","LKPR","Prague","Czech Republic",7102,56362,15034,"Prague (LKPR) "
2017,"AUG","LKPR","Prague","Czech Republic",6937,56624,14446,"Prague (LKPR) "
2017,"SEP","LKPR","Prague","Czech Republic",6946,56265,15524,"Prague (LKPR) "
2017,"OCT","LKPR","Prague","Czech Republic",5834,46948,13063,"Prague (LKPR) "
2017,"NOV","LKPR","Prague","Czech Republic",5337,41101,13330,"Prague (LKPR) "
2017,"DEC","LKPR","Prague","Czech Republic",5287,39714,21053,"Prague (LKPR) "
2017,"JAN","LMML","Malta","Malta",NA,NA,NA,"Malta (LMML) "
2017,"FEB","LMML","Malta","Malta",1640,9287,2019,"Malta (LMML) "
2017,"MAR","LMML","Malta","Malta",2202,12391,2917,"Malta (LMML) "
2017,"APR","LMML","Malta","Malta",2569,14765,4339,"Malta (LMML) "
2017,"MAY","LMML","Malta","Malta",2739,15759,4710,"Malta (LMML) "
2017,"JUN","LMML","Malta","Malta",2912,16736,4179,"Malta (LMML) "
2017,"JUL","LMML","Malta","Malta",3042,17625,5105,"Malta (LMML) "
2017,"AUG","LMML","Malta","Malta",3086,17933,5741,"Malta (LMML) "
2017,"SEP","LMML","Malta","Malta",2803,16305,5792,"Malta (LMML) "
2017,"OCT","LMML","Malta","Malta",2643,15375,5295,"Malta (LMML) "
2017,"NOV","LMML","Malta","Malta",2108,12046,4015,"Malta (LMML) "
2017,"DEC","LMML","Malta","Malta",2026,11686,4427,"Malta (LMML) "
2017,"JAN","LOWW","Vienna","Austria",7507,52244,38645,"Vienna (LOWW) "
2017,"FEB","LOWW","Vienna","Austria",6994,48150,22397,"Vienna (LOWW) "
2017,"MAR","LOWW","Vienna","Austria",8435,57405,15451,"Vienna (LOWW) "
2017,"APR","LOWW","Vienna","Austria",8985,59397,22017,"Vienna (LOWW) "
2017,"MAY","LOWW","Vienna","Austria",10447,71808,19903,"Vienna (LOWW) "
2017,"JUN","LOWW","Vienna","Austria",10541,71032,22155,"Vienna (LOWW) "
2017,"JUL","LOWW","Vienna","Austria",10714,71904,21857,"Vienna (LOWW) "
2017,"AUG","LOWW","Vienna","Austria",10541,71400,20455,"Vienna (LOWW) "
2017,"SEP","LOWW","Vienna","Austria",10571,71727,21989,"Vienna (LOWW) "
2017,"OCT","LOWW","Vienna","Austria",10332,69082,20440,"Vienna (LOWW) "
2017,"NOV","LOWW","Vienna","Austria",9092,63786,20534,"Vienna (LOWW) "
2017,"DEC","LOWW","Vienna","Austria",8402,61152,22013,"Vienna (LOWW) "
2017,"JAN","LPPR","Porto","Portugal",3005,21604,4733,"Porto (LPPR) "
2017,"FEB","LPPR","Porto","Portugal",2727,20116,3879,"Porto (LPPR) "
2017,"MAR","LPPR","Porto","Portugal",3091,22888,3922,"Porto (LPPR) "
2017,"APR","LPPR","Porto","Portugal",3539,24469,4850,"Porto (LPPR) "
2017,"MAY","LPPR","Porto","Portugal",3772,27527,5611,"Porto (LPPR) "
2017,"JUN","LPPR","Porto","Portugal",3781,25706,6001,"Porto (LPPR) "
2017,"JUL","LPPR","Porto","Portugal",4086,28192,7149,"Porto (LPPR) "
2017,"AUG","LPPR","Porto","Portugal",4065,28016,7044,"Porto (LPPR) "
2017,"SEP","LPPR","Porto","Portugal",3858,26418,7187,"Porto (LPPR) "
2017,"OCT","LPPR","Porto","Portugal",3658,26456,6340,"Porto (LPPR) "
2017,"NOV","LPPR","Porto","Portugal",3101,22136,3770,"Porto (LPPR) "
2017,"DEC","LPPR","Porto","Portugal",3269,24179,4952,"Porto (LPPR) "
2017,"JAN","LPPT","Lisbon","Portugal",6728,62071,27748,"Lisbon (LPPT) "
2017,"FEB","LPPT","Lisbon","Portugal",6170,57102,20948,"Lisbon (LPPT) "
2017,"MAR","LPPT","Lisbon","Portugal",7029,64968,26558,"Lisbon (LPPT) "
2017,"APR","LPPT","Lisbon","Portugal",7743,68822,24551,"Lisbon (LPPT) "
2017,"MAY","LPPT","Lisbon","Portugal",8064,74564,26102,"Lisbon (LPPT) "
2017,"JUN","LPPT","Lisbon","Portugal",8588,75981,30153,"Lisbon (LPPT) "
2017,"JUL","LPPT","Lisbon","Portugal",9371,81883,35310,"Lisbon (LPPT) "
2017,"AUG","LPPT","Lisbon","Portugal",9370,82168,30782,"Lisbon (LPPT) "
2017,"SEP","LPPT","Lisbon","Portugal",8836,76568,30268,"Lisbon (LPPT) "
2017,"OCT","LPPT","Lisbon","Portugal",8417,76251,28182,"Lisbon (LPPT) "
2017,"NOV","LPPT","Lisbon","Portugal",7532,67641,25685,"Lisbon (LPPT) "
2017,"DEC","LPPT","Lisbon","Portugal",7781,70628,28757,"Lisbon (LPPT) "
2017,"JAN","LROP","Bucharest/ Otopeni","Romania",NA,NA,NA,"Bucharest/ Otopeni (LROP) "
2017,"FEB","LROP","Bucharest/ Otopeni","Romania",NA,NA,NA,"Bucharest/ Otopeni (LROP) "
2017,"MAR","LROP","Bucharest/ Otopeni","Romania",NA,NA,NA,"Bucharest/ Otopeni (LROP) "
2017,"APR","LROP","Bucharest/ Otopeni","Romania",NA,NA,NA,"Bucharest/ Otopeni (LROP) "
2017,"MAY","LROP","Bucharest/ Otopeni","Romania",NA,NA,NA,"Bucharest/ Otopeni (LROP) "
2017,"JUN","LROP","Bucharest/ Otopeni","Romania",NA,NA,NA,"Bucharest/ Otopeni (LROP) "
2017,"JUL","LROP","Bucharest/ Otopeni","Romania",NA,NA,NA,"Bucharest/ Otopeni (LROP) "
2017,"AUG","LROP","Bucharest/ Otopeni","Romania",NA,NA,NA,"Bucharest/ Otopeni (LROP) "
2017,"SEP","LROP","Bucharest/ Otopeni","Romania",NA,NA,NA,"Bucharest/ Otopeni (LROP) "
2017,"OCT","LROP","Bucharest/ Otopeni","Romania",NA,NA,NA,"Bucharest/ Otopeni (LROP) "
2017,"NOV","LROP","Bucharest/ Otopeni","Romania",NA,NA,NA,"Bucharest/ Otopeni (LROP) "
2017,"DEC","LROP","Bucharest/ Otopeni","Romania",NA,NA,NA,"Bucharest/ Otopeni (LROP) "
2017,"JAN","LSGG","Geneva","Switzerland",7097,45738,25271,"Geneva (LSGG) "
2017,"FEB","LSGG","Geneva","Switzerland",6807,45948,24686,"Geneva (LSGG) "
2017,"MAR","LSGG","Geneva","Switzerland",7784,51938,28143,"Geneva (LSGG) "
2017,"APR","LSGG","Geneva","Switzerland",7095,46004,21549,"Geneva (LSGG) "
2017,"MAY","LSGG","Geneva","Switzerland",7350,49266,22003,"Geneva (LSGG) "
2017,"JUN","LSGG","Geneva","Switzerland",7298,49736,22719,"Geneva (LSGG) "
2017,"JUL","LSGG","Geneva","Switzerland",7468,51329,22396,"Geneva (LSGG) "
2017,"AUG","LSGG","Geneva","Switzerland",7136,48730,18709,"Geneva (LSGG) "
2017,"SEP","LSGG","Geneva","Switzerland",7279,49206,24014,"Geneva (LSGG) "
2017,"OCT","LSGG","Geneva","Switzerland",7023,47576,18910,"Geneva (LSGG) "
2017,"NOV","LSGG","Geneva","Switzerland",6517,46383,14441,"Geneva (LSGG) "
2017,"DEC","LSGG","Geneva","Switzerland",7337,51959,21556,"Geneva (LSGG) "
2017,"JAN","LSZH","Zürich","Switzerland",9389,81351,57120,"Zürich (LSZH) "
2017,"FEB","LSZH","Zürich","Switzerland",8847,76475,33691,"Zürich (LSZH) "
2017,"MAR","LSZH","Zürich","Switzerland",10204,87324,31681,"Zürich (LSZH) "
2017,"APR","LSZH","Zürich","Switzerland",10498,91697,36434,"Zürich (LSZH) "
2017,"MAY","LSZH","Zürich","Switzerland",11168,97059,34652,"Zürich (LSZH) "
2017,"JUN","LSZH","Zürich","Switzerland",11136,97504,36447,"Zürich (LSZH) "
2017,"JUL","LSZH","Zürich","Switzerland",11747,104204,39075,"Zürich (LSZH) "
2017,"AUG","LSZH","Zürich","Switzerland",11646,102939,37262,"Zürich (LSZH) "
2017,"SEP","LSZH","Zürich","Switzerland",11309,98619,35563,"Zürich (LSZH) "
2017,"OCT","LSZH","Zürich","Switzerland",11258,99520,32516,"Zürich (LSZH) "
2017,"NOV","LSZH","Zürich","Switzerland",9520,82903,31227,"Zürich (LSZH) "
2017,"DEC","LSZH","Zürich","Switzerland",9281,81990,47035,"Zürich (LSZH) "
2017,"JAN","LZIB","Bratislava","Slovakia",NA,NA,NA,"Bratislava (LZIB) "
2017,"FEB","LZIB","Bratislava","Slovakia",NA,NA,NA,"Bratislava (LZIB) "
2017,"MAR","LZIB","Bratislava","Slovakia",NA,NA,NA,"Bratislava (LZIB) "
2017,"APR","LZIB","Bratislava","Slovakia",NA,NA,NA,"Bratislava (LZIB) "
2017,"MAY","LZIB","Bratislava","Slovakia",NA,NA,NA,"Bratislava (LZIB) "
2017,"JUN","LZIB","Bratislava","Slovakia",NA,NA,NA,"Bratislava (LZIB) "
2017,"JUL","LZIB","Bratislava","Slovakia",NA,NA,NA,"Bratislava (LZIB) "
2017,"AUG","LZIB","Bratislava","Slovakia",NA,NA,NA,"Bratislava (LZIB) "
2017,"SEP","LZIB","Bratislava","Slovakia",NA,NA,NA,"Bratislava (LZIB) "
2017,"OCT","LZIB","Bratislava","Slovakia",NA,NA,NA,"Bratislava (LZIB) "
2017,"NOV","LZIB","Bratislava","Slovakia",NA,NA,NA,"Bratislava (LZIB) "
2017,"DEC","LZIB","Bratislava","Slovakia",NA,NA,NA,"Bratislava (LZIB) "
2018,"JAN","EBBR","Brussels","Belgium",8239,71641,15441,"Brussels (EBBR) "
2018,"FEB","EBBR","Brussels","Belgium",7573,68646,20636,"Brussels (EBBR) "
2018,"MAR","EBBR","Brussels","Belgium",8622,75305,22150,"Brussels (EBBR) "
2018,"APR","EBBR","Brussels","Belgium",9607,82976,22416,"Brussels (EBBR) "
2018,"MAY","EBBR","Brussels","Belgium",9885,87544,26130,"Brussels (EBBR) "
2018,"JUN","EBBR","Brussels","Belgium",9904,88229,27589,"Brussels (EBBR) "
2018,"JUL","EBBR","Brussels","Belgium",10734,94276,25017,"Brussels (EBBR) "
2018,"AUG","EBBR","Brussels","Belgium",10331,88455,22504,"Brussels (EBBR) "
2018,"SEP","EBBR","Brussels","Belgium",10245,88105,21664,"Brussels (EBBR) "
2018,"OCT","EBBR","Brussels","Belgium",NA,NA,NA,"Brussels (EBBR) "
2018,"NOV","EBBR","Brussels","Belgium",NA,NA,NA,"Brussels (EBBR) "
2018,"DEC","EBBR","Brussels","Belgium",NA,NA,NA,"Brussels (EBBR) "
2018,"JAN","EBCI","Charleroi","Belgium",2168,18232,2346,"Charleroi (EBCI) "
2018,"FEB","EBCI","Charleroi","Belgium",2200,18253,3272,"Charleroi (EBCI) "
2018,"MAR","EBCI","Charleroi","Belgium",2515,20667,2552,"Charleroi (EBCI) "
2018,"APR","EBCI","Charleroi","Belgium",2979,24196,3183,"Charleroi (EBCI) "
2018,"MAY","EBCI","Charleroi","Belgium",3073,25136,3109,"Charleroi (EBCI) "
2018,"JUN","EBCI","Charleroi","Belgium",2931,24248,3389,"Charleroi (EBCI) "
2018,"JUL","EBCI","Charleroi","Belgium",3019,25038,3603,"Charleroi (EBCI) "
2018,"AUG","EBCI","Charleroi","Belgium",3087,25353,4017,"Charleroi (EBCI) "
2018,"SEP","EBCI","Charleroi","Belgium",NA,NA,NA,"Charleroi (EBCI) "
2018,"OCT","EBCI","Charleroi","Belgium",NA,NA,NA,"Charleroi (EBCI) "
2018,"NOV","EBCI","Charleroi","Belgium",NA,NA,NA,"Charleroi (EBCI) "
2018,"DEC","EBCI","Charleroi","Belgium",NA,NA,NA,"Charleroi (EBCI) "
2018,"JAN","EDDB","Berlin/ Schoenefeld","Germany",3515,30578,11360,"Berlin/ Schoenefeld (EDDB) "
2018,"FEB","EDDB","Berlin/ Schoenefeld","Germany",3407,31692,12274,"Berlin/ Schoenefeld (EDDB) "
2018,"MAR","EDDB","Berlin/ Schoenefeld","Germany",3932,35657,13590,"Berlin/ Schoenefeld (EDDB) "
2018,"APR","EDDB","Berlin/ Schoenefeld","Germany",4151,35545,7423,"Berlin/ Schoenefeld (EDDB) "
2018,"MAY","EDDB","Berlin/ Schoenefeld","Germany",4192,39989,6110,"Berlin/ Schoenefeld (EDDB) "
2018,"JUN","EDDB","Berlin/ Schoenefeld","Germany",4231,34514,6235,"Berlin/ Schoenefeld (EDDB) "
2018,"JUL","EDDB","Berlin/ Schoenefeld","Germany",4332,35911,7072,"Berlin/ Schoenefeld (EDDB) "
2018,"AUG","EDDB","Berlin/ Schoenefeld","Germany",4238,34736,6818,"Berlin/ Schoenefeld (EDDB) "
2018,"SEP","EDDB","Berlin/ Schoenefeld","Germany",4255,34540,6137,"Berlin/ Schoenefeld (EDDB) "
2018,"OCT","EDDB","Berlin/ Schoenefeld","Germany",NA,NA,NA,"Berlin/ Schoenefeld (EDDB) "
2018,"NOV","EDDB","Berlin/ Schoenefeld","Germany",NA,NA,NA,"Berlin/ Schoenefeld (EDDB) "
2018,"DEC","EDDB","Berlin/ Schoenefeld","Germany",NA,NA,NA,"Berlin/ Schoenefeld (EDDB) "
2018,"JAN","EDDE","Erfurt","Germany",118,629,124,"Erfurt (EDDE) "
2018,"FEB","EDDE","Erfurt","Germany",146,835,92,"Erfurt (EDDE) "
2018,"MAR","EDDE","Erfurt","Germany",192,1111,124,"Erfurt (EDDE) "
2018,"APR","EDDE","Erfurt","Germany",281,1656,107,"Erfurt (EDDE) "
2018,"MAY","EDDE","Erfurt","Germany",355,2291,306,"Erfurt (EDDE) "
2018,"JUN","EDDE","Erfurt","Germany",346,2120,160,"Erfurt (EDDE) "
2018,"JUL","EDDE","Erfurt","Germany",376,2351,158,"Erfurt (EDDE) "
2018,"AUG","EDDE","Erfurt","Germany",323,2057,87,"Erfurt (EDDE) "
2018,"SEP","EDDE","Erfurt","Germany",337,2129,251,"Erfurt (EDDE) "
2018,"OCT","EDDE","Erfurt","Germany",NA,NA,NA,"Erfurt (EDDE) "
2018,"NOV","EDDE","Erfurt","Germany",NA,NA,NA,"Erfurt (EDDE) "
2018,"DEC","EDDE","Erfurt","Germany",NA,NA,NA,"Erfurt (EDDE) "
2018,"JAN","EDDF","Frankfurt","Germany",16871,175631,56502,"Frankfurt (EDDF) "
2018,"FEB","EDDF","Frankfurt","Germany",16014,165976,71057,"Frankfurt (EDDF) "
2018,"MAR","EDDF","Frankfurt","Germany",18928,197151,78438,"Frankfurt (EDDF) "
2018,"APR","EDDF","Frankfurt","Germany",19762,206526,78503,"Frankfurt (EDDF) "
2018,"MAY","EDDF","Frankfurt","Germany",20835,217074,85125,"Frankfurt (EDDF) "
2018,"JUN","EDDF","Frankfurt","Germany",20427,212011,84021,"Frankfurt (EDDF) "
2018,"JUL","EDDF","Frankfurt","Germany",21041,220074,72936,"Frankfurt (EDDF) "
2018,"AUG","EDDF","Frankfurt","Germany",NA,NA,NA,"Frankfurt (EDDF) "
2018,"SEP","EDDF","Frankfurt","Germany",NA,NA,NA,"Frankfurt (EDDF) "
2018,"OCT","EDDF","Frankfurt","Germany",NA,NA,NA,"Frankfurt (EDDF) "
2018,"NOV","EDDF","Frankfurt","Germany",NA,NA,NA,"Frankfurt (EDDF) "
2018,"DEC","EDDF","Frankfurt","Germany",NA,NA,NA,"Frankfurt (EDDF) "
2018,"JAN","EDDG","Muenster-Osnabrueck","Germany",594,3070,686,"Muenster-Osnabrueck (EDDG) "
2018,"FEB","EDDG","Muenster-Osnabrueck","Germany",768,4047,1340,"Muenster-Osnabrueck (EDDG) "
2018,"MAR","EDDG","Muenster-Osnabrueck","Germany",821,4374,1110,"Muenster-Osnabrueck (EDDG) "
2018,"APR","EDDG","Muenster-Osnabrueck","Germany",930,4965,713,"Muenster-Osnabrueck (EDDG) "
2018,"MAY","EDDG","Muenster-Osnabrueck","Germany",1010,5423,734,"Muenster-Osnabrueck (EDDG) "
2018,"JUN","EDDG","Muenster-Osnabrueck","Germany",1061,5635,934,"Muenster-Osnabrueck (EDDG) "
2018,"JUL","EDDG","Muenster-Osnabrueck","Germany",1149,6208,934,"Muenster-Osnabrueck (EDDG) "
2018,"AUG","EDDG","Muenster-Osnabrueck","Germany",1046,5618,1275,"Muenster-Osnabrueck (EDDG) "
2018,"SEP","EDDG","Muenster-Osnabrueck","Germany",1222,6551,1371,"Muenster-Osnabrueck (EDDG) "
2018,"OCT","EDDG","Muenster-Osnabrueck","Germany",NA,NA,NA,"Muenster-Osnabrueck (EDDG) "
2018,"NOV","EDDG","Muenster-Osnabrueck","Germany",NA,NA,NA,"Muenster-Osnabrueck (EDDG) "
2018,"DEC","EDDG","Muenster-Osnabrueck","Germany",NA,NA,NA,"Muenster-Osnabrueck (EDDG) "
2018,"JAN","EDDH","Hamburg","Germany",NA,NA,NA,"Hamburg (EDDH) "
2018,"FEB","EDDH","Hamburg","Germany",NA,NA,NA,"Hamburg (EDDH) "
2018,"MAR","EDDH","Hamburg","Germany",NA,NA,NA,"Hamburg (EDDH) "
2018,"APR","EDDH","Hamburg","Germany",NA,NA,NA,"Hamburg (EDDH) "
2018,"MAY","EDDH","Hamburg","Germany",NA,NA,NA,"Hamburg (EDDH) "
2018,"JUN","EDDH","Hamburg","Germany",NA,NA,NA,"Hamburg (EDDH) "
2018,"JUL","EDDH","Hamburg","Germany",NA,NA,NA,"Hamburg (EDDH) "
2018,"AUG","EDDH","Hamburg","Germany",NA,NA,NA,"Hamburg (EDDH) "
2018,"SEP","EDDH","Hamburg","Germany",NA,NA,NA,"Hamburg (EDDH) "
2018,"OCT","EDDH","Hamburg","Germany",NA,NA,NA,"Hamburg (EDDH) "
2018,"NOV","EDDH","Hamburg","Germany",NA,NA,NA,"Hamburg (EDDH) "
2018,"DEC","EDDH","Hamburg","Germany",NA,NA,NA,"Hamburg (EDDH) "
2018,"JAN","EDDK","Cologne-Bonn","Germany",4651,46648,6786,"Cologne-Bonn (EDDK) "
2018,"FEB","EDDK","Cologne-Bonn","Germany",4397,41129,6965,"Cologne-Bonn (EDDK) "
2018,"MAR","EDDK","Cologne-Bonn","Germany",5099,48316,8133,"Cologne-Bonn (EDDK) "
2018,"APR","EDDK","Cologne-Bonn","Germany",NA,NA,NA,"Cologne-Bonn (EDDK) "
2018,"MAY","EDDK","Cologne-Bonn","Germany",NA,NA,NA,"Cologne-Bonn (EDDK) "
2018,"JUN","EDDK","Cologne-Bonn","Germany",NA,NA,NA,"Cologne-Bonn (EDDK) "
2018,"JUL","EDDK","Cologne-Bonn","Germany",NA,NA,NA,"Cologne-Bonn (EDDK) "
2018,"AUG","EDDK","Cologne-Bonn","Germany",NA,NA,NA,"Cologne-Bonn (EDDK) "
2018,"SEP","EDDK","Cologne-Bonn","Germany",NA,NA,NA,"Cologne-Bonn (EDDK) "
2018,"OCT","EDDK","Cologne-Bonn","Germany",NA,NA,NA,"Cologne-Bonn (EDDK) "
2018,"NOV","EDDK","Cologne-Bonn","Germany",NA,NA,NA,"Cologne-Bonn (EDDK) "
2018,"DEC","EDDK","Cologne-Bonn","Germany",NA,NA,NA,"Cologne-Bonn (EDDK) "
2018,"JAN","EDDL","Dusseldorf","Germany",7142,64335,18123,"Dusseldorf (EDDL) "
2018,"FEB","EDDL","Dusseldorf","Germany",7211,61157,27209,"Dusseldorf (EDDL) "
2018,"MAR","EDDL","Dusseldorf","Germany",8241,71918,24023,"Dusseldorf (EDDL) "
2018,"APR","EDDL","Dusseldorf","Germany",8262,73509,18382,"Dusseldorf (EDDL) "
2018,"MAY","EDDL","Dusseldorf","Germany",8843,73097,23236,"Dusseldorf (EDDL) "
2018,"JUN","EDDL","Dusseldorf","Germany",8945,76413,24419,"Dusseldorf (EDDL) "
2018,"JUL","EDDL","Dusseldorf","Germany",9543,81284,24770,"Dusseldorf (EDDL) "
2018,"AUG","EDDL","Dusseldorf","Germany",9747,87493,25157,"Dusseldorf (EDDL) "
2018,"SEP","EDDL","Dusseldorf","Germany",9579,84542,27838,"Dusseldorf (EDDL) "
2018,"OCT","EDDL","Dusseldorf","Germany",NA,NA,NA,"Dusseldorf (EDDL) "
2018,"NOV","EDDL","Dusseldorf","Germany",NA,NA,NA,"Dusseldorf (EDDL) "
2018,"DEC","EDDL","Dusseldorf","Germany",NA,NA,NA,"Dusseldorf (EDDL) "
2018,"JAN","EDDM","Munich","Germany",15038,137566,61768,"Munich (EDDM) "
2018,"FEB","EDDM","Munich","Germany",14433,134890,95706,"Munich (EDDM) "
2018,"MAR","EDDM","Munich","Germany",16313,150844,71054,"Munich (EDDM) "
2018,"APR","EDDM","Munich","Germany",16375,153145,43782,"Munich (EDDM) "
2018,"MAY","EDDM","Munich","Germany",17299,164933,55519,"Munich (EDDM) "
2018,"JUN","EDDM","Munich","Germany",NA,NA,NA,"Munich (EDDM) "
2018,"JUL","EDDM","Munich","Germany",NA,NA,NA,"Munich (EDDM) "
2018,"AUG","EDDM","Munich","Germany",NA,NA,NA,"Munich (EDDM) "
2018,"SEP","EDDM","Munich","Germany",NA,NA,NA,"Munich (EDDM) "
2018,"OCT","EDDM","Munich","Germany",NA,NA,NA,"Munich (EDDM) "
2018,"NOV","EDDM","Munich","Germany",NA,NA,NA,"Munich (EDDM) "
2018,"DEC","EDDM","Munich","Germany",NA,NA,NA,"Munich (EDDM) "
2018,"JAN","EDDN","Nuremberg","Germany",1818,14740,1272,"Nuremberg (EDDN) "
2018,"FEB","EDDN","Nuremberg","Germany",1857,14691,1732,"Nuremberg (EDDN) "
2018,"MAR","EDDN","Nuremberg","Germany",2180,17328,2338,"Nuremberg (EDDN) "
2018,"APR","EDDN","Nuremberg","Germany",2312,18490,1753,"Nuremberg (EDDN) "
2018,"MAY","EDDN","Nuremberg","Germany",2504,19905,2860,"Nuremberg (EDDN) "
2018,"JUN","EDDN","Nuremberg","Germany",NA,NA,NA,"Nuremberg (EDDN) "
2018,"JUL","EDDN","Nuremberg","Germany",NA,NA,NA,"Nuremberg (EDDN) "
2018,"AUG","EDDN","Nuremberg","Germany",NA,NA,NA,"Nuremberg (EDDN) "
2018,"SEP","EDDN","Nuremberg","Germany",NA,NA,NA,"Nuremberg (EDDN) "
2018,"OCT","EDDN","Nuremberg","Germany",NA,NA,NA,"Nuremberg (EDDN) "
2018,"NOV","EDDN","Nuremberg","Germany",NA,NA,NA,"Nuremberg (EDDN) "
2018,"DEC","EDDN","Nuremberg","Germany",NA,NA,NA,"Nuremberg (EDDN) "
2018,"JAN","EDDP","Leipzig-Halle","Germany",2700,31942,7102,"Leipzig-Halle (EDDP) "
2018,"FEB","EDDP","Leipzig-Halle","Germany",2612,30584,13597,"Leipzig-Halle (EDDP) "
2018,"MAR","EDDP","Leipzig-Halle","Germany",2865,33745,13635,"Leipzig-Halle (EDDP) "
2018,"APR","EDDP","Leipzig-Halle","Germany",2803,32652,4715,"Leipzig-Halle (EDDP) "
2018,"MAY","EDDP","Leipzig-Halle","Germany",3296,37628,5346,"Leipzig-Halle (EDDP) "
2018,"JUN","EDDP","Leipzig-Halle","Germany",3304,38280,5156,"Leipzig-Halle (EDDP) "
2018,"JUL","EDDP","Leipzig-Halle","Germany",3403,38886,5642,"Leipzig-Halle (EDDP) "
2018,"AUG","EDDP","Leipzig-Halle","Germany",3324,38646,5683,"Leipzig-Halle (EDDP) "
2018,"SEP","EDDP","Leipzig-Halle","Germany",3273,37879,4946,"Leipzig-Halle (EDDP) "
2018,"OCT","EDDP","Leipzig-Halle","Germany",NA,NA,NA,"Leipzig-Halle (EDDP) "
2018,"NOV","EDDP","Leipzig-Halle","Germany",NA,NA,NA,"Leipzig-Halle (EDDP) "
2018,"DEC","EDDP","Leipzig-Halle","Germany",NA,NA,NA,"Leipzig-Halle (EDDP) "
2018,"JAN","EDDR","Saarbruecken","Germany",296,1347,270,"Saarbruecken (EDDR) "
2018,"FEB","EDDR","Saarbruecken","Germany",296,1414,304,"Saarbruecken (EDDR) "
2018,"MAR","EDDR","Saarbruecken","Germany",325,1519,329,"Saarbruecken (EDDR) "
2018,"APR","EDDR","Saarbruecken","Germany",377,1770,457,"Saarbruecken (EDDR) "
2018,"MAY","EDDR","Saarbruecken","Germany",438,2087,794,"Saarbruecken (EDDR) "
2018,"JUN","EDDR","Saarbruecken","Germany",478,2286,785,"Saarbruecken (EDDR) "
2018,"JUL","EDDR","Saarbruecken","Germany",468,2236,803,"Saarbruecken (EDDR) "
2018,"AUG","EDDR","Saarbruecken","Germany",488,2279,1011,"Saarbruecken (EDDR) "
2018,"SEP","EDDR","Saarbruecken","Germany",432,2040,764,"Saarbruecken (EDDR) "
2018,"OCT","EDDR","Saarbruecken","Germany",NA,NA,NA,"Saarbruecken (EDDR) "
2018,"NOV","EDDR","Saarbruecken","Germany",NA,NA,NA,"Saarbruecken (EDDR) "
2018,"DEC","EDDR","Saarbruecken","Germany",NA,NA,NA,"Saarbruecken (EDDR) "
2018,"JAN","EDDS","Stuttgart","Germany",4111,35507,8415,"Stuttgart (EDDS) "
2018,"FEB","EDDS","Stuttgart","Germany",4256,30273,13330,"Stuttgart (EDDS) "
2018,"MAR","EDDS","Stuttgart","Germany",5032,39607,13255,"Stuttgart (EDDS) "
2018,"APR","EDDS","Stuttgart","Germany",5473,42738,10662,"Stuttgart (EDDS) "
2018,"MAY","EDDS","Stuttgart","Germany",5776,40312,11380,"Stuttgart (EDDS) "
2018,"JUN","EDDS","Stuttgart","Germany",6095,46135,14265,"Stuttgart (EDDS) "
2018,"JUL","EDDS","Stuttgart","Germany",6140,46498,13880,"Stuttgart (EDDS) "
2018,"AUG","EDDS","Stuttgart","Germany",6123,50027,12575,"Stuttgart (EDDS) "
2018,"SEP","EDDS","Stuttgart","Germany",6310,52440,15568,"Stuttgart (EDDS) "
2018,"OCT","EDDS","Stuttgart","Germany",NA,NA,NA,"Stuttgart (EDDS) "
2018,"NOV","EDDS","Stuttgart","Germany",NA,NA,NA,"Stuttgart (EDDS) "
2018,"DEC","EDDS","Stuttgart","Germany",NA,NA,NA,"Stuttgart (EDDS) "
2018,"JAN","EDDT","Berlin/ Tegel","Germany",5525,41208,8712,"Berlin/ Tegel (EDDT) "
