"YEAR","MONTH","ICAO","NAME","STATE","FLIGHTS_TOTAL","DELAY","A","C","D","E","G","I","M","N","O","P","R","S","T","V","W","NA","DELAY_AVG","A_AVG","C_AVG","D_AVG","E_AVG","G_AVG","I_AVG","M_AVG","N_AVG","O_AVG","P_AVG","R_AVG","S_AVG","T_AVG","V_AVG","W_AVG","NA_AVG","LABEL"
2014,"APR","LEBB","Bilbao","Spain",1685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bilbao (LEBB) "
2014,"APR","LEBG","Burgos","Spain",42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Burgos (LEBG) "
2014,"APR","LEBL","Barcelona","Spain",12142,12800,0,0,0,212,0,0,0,0,0,0,0,0,0,0,12588,0,1.05419206061604,0,0,0,0.0174600560039532,0,0,0,0,0,0,0,0,0,0,1.03673200461209,0,"Barcelona (LEBL) "
2014,"APR","LEBZ","Badajoz","Spain",71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Badajoz (LEBZ) "
2014,"APR","LECO","La Coruna","Spain",468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"La Coruna (LECO) "
2014,"APR","LECU","Madrid/Cuatro Viento","Spain",84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Madrid/Cuatro Viento (LECU) "
2014,"APR","LEDA","Lleida/Alguaire","Spain",16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lleida/Alguaire (LEDA) "
2014,"APR","LEGE","Gerona","Spain",878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gerona (LEGE) "
2014,"APR","LEGR","Granada","Spain",350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Granada (LEGR) "
2014,"APR","LEGT","Madrid/Getafe","Spain",113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Madrid/Getafe (LEGT) "
2014,"APR","LEIB","Ibiza","Spain",1450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ibiza (LEIB) "
2014,"APR","LEIZ","Abad","Spain",5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Abad (LEIZ) "
2014,"APR","LEJR","Jerez De La Frontera","Spain",512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jerez De La Frontera (LEJR) "
2014,"APR","LELC","Murcia San Javier","Spain",403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Murcia San Javier (LELC) "
2014,"APR","LELL","Sabadell","Spain",42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sabadell (LELL) "
2014,"APR","LELN","Leon","Spain",30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Leon (LELN) "
2014,"APR","LEMD","Madrid/ Barajas","Spain",14250,746,0,423,0,0,37,0,0,0,0,0,0,0,0,0,286,0,0.0523508771929825,0,0.0296842105263158,0,0,0.00259649122807018,0,0,0,0,0,0,0,0,0,0.0200701754385965,0,"Madrid/ Barajas (LEMD) "
2014,"APR","LEMG","Málaga","Spain",4914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Málaga (LEMG) "
2014,"APR","LEMH","Mahon","Spain",623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mahon (LEMH) "
2014,"APR","LEMO","Seville/Moron","Spain",193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Seville/Moron (LEMO) "
2014,"APR","LEPA","Palma de Mallorca","Spain",6832,3940,0,31,0,0,0,0,0,0,0,0,0,0,0,0,3909,0,0.576697892271663,0,0.00453747072599532,0,0,0,0,0,0,0,0,0,0,0,0,0.572160421545667,0,"Palma de Mallorca (LEPA) "
2014,"APR","LEPP","Noain Pamplona","Spain",149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Noain Pamplona (LEPP) "
2014,"APR","LERJ","Logrono","Spain",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Logrono (LERJ) "
2014,"APR","LERS","Reus","Spain",293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Reus (LERS) "
2014,"APR","LERT","Rota","Spain",221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rota (LERT) "
2014,"APR","LESA","Salamanca Matalan","Spain",166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Salamanca Matalan (LESA) "
2014,"APR","LESB","Son Bonet","Spain",22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Son Bonet (LESB) "
2014,"APR","LESJ","Palma/Son San Juan","Spain",15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Palma/Son San Juan (LESJ) "
2014,"APR","LESO","San Sebastian","Spain",186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"San Sebastian (LESO) "
2014,"APR","LEST","Santiago","Spain",813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Santiago (LEST) "
2014,"APR","LETO","Madrid/Torrejon","Spain",80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Madrid/Torrejon (LETO) "
2014,"APR","LEVC","Valencia","Spain",2102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Valencia (LEVC) "
2014,"APR","LEVD","Valladolid","Spain",134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Valladolid (LEVD) "
2014,"APR","LEVT","Vitoria","Spain",220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Vitoria (LEVT) "
2014,"APR","LEVX","Vigo","Spain",306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Vigo (LEVX) "
2014,"APR","LEXJ","Santander","Spain",387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Santander (LEXJ) "
2014,"APR","LEZG","Zaragoza","Spain",278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Zaragoza (LEZG) "
2014,"APR","LEZL","Sevilla","Spain",1620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sevilla (LEZL) "
2014,"APR","LFAQ","Albert-Bray","France",68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Albert-Bray (LFAQ) "
2014,"APR","LFBA","Agen-La Garenne","France",236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Agen-La Garenne (LFBA) "
2014,"APR","LFBD","Bordeaux-Mérignac","France",2562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bordeaux-Mérignac (LFBD) "
2014,"APR","LFBE","Bergerac-Roumanière","France",240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bergerac-Roumanière (LFBE) "
2014,"APR","LFBH","La Rochelle-Ile de Ré","France",298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"La Rochelle-Ile de Ré (LFBH) "
2014,"APR","LFBI","Poitiers-Biard","France",269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Poitiers-Biard (LFBI) "
2014,"APR","LFBL","Limoges-Bellegarde","France",330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Limoges-Bellegarde (LFBL) "
2014,"APR","LFBO","Toulouse-Blagnac","France",3893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Toulouse-Blagnac (LFBO) "
2014,"APR","LFBP","Pau-Pyrénées","France",499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Pau-Pyrénées (LFBP) "
2014,"APR","LFBT","Tarbes-Lourdes Pyrénées","France",292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tarbes-Lourdes Pyrénées (LFBT) "
2014,"APR","LFBZ","Biarritz-Bayonne-Anglet","France",558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Biarritz-Bayonne-Anglet (LFBZ) "
2014,"APR","LFCR","Rodez-Marcillac","France",181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rodez-Marcillac (LFCR) "
2014,"APR","LFGJ","Dôle-Tavaux","France",104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dôle-Tavaux (LFGJ) "
2014,"APR","LFJL","Metz-Nancy-Lorraine","France",258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Metz-Nancy-Lorraine (LFJL) "
2014,"APR","LFJR","Angers-Marcé","France",66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Angers-Marcé (LFJR) "
2014,"APR","LFKB","Bastia-Poretta","France",538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bastia-Poretta (LFKB) "
2014,"APR","LFKC","Calvi-Sainte-Catherine","France",245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Calvi-Sainte-Catherine (LFKC) "
2014,"APR","LFKF","Figari-Sud Corse","France",307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Figari-Sud Corse (LFKF) "
2014,"APR","LFKJ","Ajaccio-Napoléon-Bonaparte","France",636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ajaccio-Napoléon-Bonaparte (LFKJ) "
2014,"APR","LFLB","Chambéry-Aix-les-Bains","France",304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Chambéry-Aix-les-Bains (LFLB) "
2014,"APR","LFLC","Clermont-Ferrand-Auvergne","France",570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Clermont-Ferrand-Auvergne (LFLC) "
2014,"APR","LFLI","Annemasse","France",61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Annemasse (LFLI) "
2014,"APR","LFLL","Lyon-Saint-Exupéry","France",4596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lyon-Saint-Exupéry (LFLL) "
2014,"APR","LFLP","Annecy-Meythet","France",117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Annecy-Meythet (LFLP) "
2014,"APR","LFLS","Grenoble-Isère","France",283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Grenoble-Isère (LFLS) "
2014,"APR","LFLX","Châteauroux-Déols","France",112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Châteauroux-Déols (LFLX) "
2014,"APR","LFLY","Lyon-Bron","France",362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lyon-Bron (LFLY) "
2014,"APR","LFMD","Cannes-Mandelieu","France",451,23,0,0,0,0,12,0,0,0,0,0,0,0,11,0,0,0,0.0509977827050998,0,0,0,0,0.0266075388026608,0,0,0,0,0,0,0,0.024390243902439,0,0,0,"Cannes-Mandelieu (LFMD) "
2014,"APR","LFMH","Saint-Etienne-Bouthéon","France",104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Saint-Etienne-Bouthéon (LFMH) "
2014,"APR","LFMI","Istres-Le Tubé","France",141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Istres-Le Tubé (LFMI) "
2014,"APR","LFMK","Carcassonne-Salvaza","France",235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Carcassonne-Salvaza (LFMK) "
2014,"APR","LFML","Marseille-Provence","France",4204,132,0,0,0,0,0,0,0,0,0,0,0,0,132,0,0,0,0.0313986679352997,0,0,0,0,0,0,0,0,0,0,0,0,0.0313986679352997,0,0,0,"Marseille-Provence (LFML) "
2014,"APR","LFMN","Nice-Côte d’Azur","France",5638,4145,0,0,0,0,2208,0,0,0,0,0,0,0,251,0,1686,0,0.73518978361121,0,0,0,0,0.391628236963462,0,0,0,0,0,0,0,0.0445193330968429,0,0.299042213550905,0,"Nice-Côte d’Azur (LFMN) "
2014,"APR","LFMP","Perpignan-Rivesaltes","France",291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Perpignan-Rivesaltes (LFMP) "
2014,"APR","LFMT","Montpellier-Méditerranée","France",1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Montpellier-Méditerranée (LFMT) "
2014,"APR","LFMU","Béziers-Vias","France",311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Béziers-Vias (LFMU) "
2014,"APR","LFMV","Avignon-Caumont","France",224,22,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0.0982142857142857,0,0,0,0,0,0,0,0,0,0,0,0,0.0982142857142857,0,0,0,"Avignon-Caumont (LFMV) "
2014,"APR","LFOB","Beauvais-Tillé","France",1181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Beauvais-Tillé (LFOB) "
2014,"APR","LFOH","Le Havre-Octeville","France",85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Le Havre-Octeville (LFOH) "
2014,"APR","LFOK","Châlons-Vatry","France",131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Châlons-Vatry (LFOK) "
2014,"APR","LFOT","Tours-Val de Loire","France",155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tours-Val de Loire (LFOT) "
2014,"APR","LFPB","Paris-Le Bourget","France",2136,115,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0.0538389513108614,0,0,0,0,0,0,0,0,0,0,0,0,0.0538389513108614,0,0,0,"Paris-Le Bourget (LFPB) "
2014,"APR","LFPG","Paris-Charles-de-Gaulle","France",20104,4859,0,1768,0,0,43,0,0,0,0,0,0,0,0,0,3048,0,0.241693195384003,0,0.0879426979705531,0,0,0.00213887783525667,0,0,0,0,0,0,0,0,0,0.151611619578193,0,"Paris-Charles-de-Gaulle (LFPG) "
2014,"APR","LFPN","Toussus-le-Noble","France",479,390,0,75,0,0,0,0,0,0,0,0,0,0,0,315,0,0,0.81419624217119,0,0.156576200417537,0,0,0,0,0,0,0,0,0,0,0,0.657620041753653,0,0,"Toussus-le-Noble (LFPN) "
2014,"APR","LFPO","Paris-Orly","France",9992,7292,0,0,0,0,20,0,0,0,0,0,0,0,0,0,7272,0,0.729783827061649,0,0,0,0,0.00200160128102482,0,0,0,0,0,0,0,0,0,0.727782225780624,0,"Paris-Orly (LFPO) "
2014,"APR","LFQQ","Lille-Lesquin","France",996,242,0,0,0,0,0,0,0,0,0,0,0,0,242,0,0,0,0.242971887550201,0,0,0,0,0,0,0,0,0,0,0,0,0.242971887550201,0,0,0,"Lille-Lesquin (LFQQ) "
2014,"APR","LFRB","Brest-Bretagne","France",628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brest-Bretagne (LFRB) "
2014,"APR","LFRD","Dinard-Pleurtuit-Saint-Malo","France",143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dinard-Pleurtuit-Saint-Malo (LFRD) "
2014,"APR","LFRG","Deauville-Normandie","France",146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Deauville-Normandie (LFRG) "
2014,"APR","LFRH","Lorient-Lann Bihoué","France",310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lorient-Lann Bihoué (LFRH) "
2014,"APR","LFRK","Caen-Carpiquet","France",207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Caen-Carpiquet (LFRK) "
2014,"APR","LFRM","Le Mans","France",62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Le Mans (LFRM) "
2014,"APR","LFRN","Rennes-Saint-Jacques","France",635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rennes-Saint-Jacques (LFRN) "
2014,"APR","LFRO","Lannion","France",67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Lannion (LFRO) "
2014,"APR","LFRQ","Quimper-Pluguffan","France",117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Quimper-Pluguffan (LFRQ) "
2014,"APR","LFRS","Nantes-Atlantique","France",2172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nantes-Atlantique (LFRS) "
2014,"APR","LFRZ","Saint-Nazaire-Montoir","France",135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Saint-Nazaire-Montoir (LFRZ) "
2014,"APR","LFSB","Bâle-Mulhouse","France",3211,544,0,544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169417626907505,0,0.169417626907505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bâle-Mulhouse (LFSB) "
2014,"APR","LFSL","Brive-Souillac","France",155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brive-Souillac (LFSL) "
2014,"APR","LFST","Strasbourg-Entzheim","France",1029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Strasbourg-Entzheim (LFST) "
2014,"APR","LFTH","Hyères-Le Palyvestre","France",425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hyères-Le Palyvestre (LFTH) "
2014,"APR","LFTW","Nîmes-Garons","France",190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Nîmes-Garons (LFTW) "
2014,"APR","LGAV","Athens","Greece",5966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Athens (LGAV) "
2014,"APR","LGIR","Heraklion","Greece",1188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Heraklion (LGIR) "
2014,"APR","LGKF","Kefallinia","Greece",86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kefallinia (LGKF) "
2014,"APR","LGKO","Kos","Greece",316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Kos (LGKO) "
2014,"APR","LGKR","Corfu","Greece",426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Corfu (LGKR) "
2014,"APR","LGMK","Mikonos","Greece",188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mikonos (LGMK) "
2014,"APR","LGPZ","Aktion","Greece",84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Aktion (LGPZ) "
2014,"APR","LGRP","Rodos","Greece",870,391,0,0,0,0,391,0,0,0,0,0,0,0,0,0,0,0,0.449425287356322,0,0,0,0,0.449425287356322,0,0,0,0,0,0,0,0,0,0,0,"Rodos (LGRP) "
2014,"APR","LGSA","Khania/Souda","Greece",800,124,0,0,0,0,124,0,0,0,0,0,0,0,0,0,0,0,0.155,0,0,0,0,0.155,0,0,0,0,0,0,0,0,0,0,0,"Khania/Souda (LGSA) "
2014,"APR","LGSK","Skiathos","Greece",37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Skiathos (LGSK) "
2014,"APR","LGSR","Santorini","Greece",202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Santorini (LGSR) "
2014,"APR","LGTS","Thessaloniki","Greece",1840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Thessaloniki (LGTS) "
2014,"APR","LGZA","Zakinthos","Greece",94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Zakinthos (LGZA) "
2014,"APR","LHBP","Budapest/ Ferihegy","Hungary",3643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Budapest/ Ferihegy (LHBP) "
2014,"APR","LIBR","Brindisi","Italy",720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Brindisi (LIBR) "
2014,"APR","LICC","Catania","Italy",2601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Catania (LICC) "
2014,"APR","LIMC","Milan/ Malpensa","Italy",7014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Milan/ Malpensa (LIMC) "
2014,"APR","LIME","Bergamo","Italy",2897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bergamo (LIME) "
2014,"APR","LIML","Milan/ Linate","Italy",4680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Milan/ Linate (LIML) "
2014,"APR","LIPH","Treviso","Italy",713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Treviso (LIPH) "
