"YEAR","MONTH","ICAO","NAME","STATE","ASMA_RADIUS","FLIGHTS_UNIMPEDED","TIME_REF","TIME_ADD","LABEL"
2015,"MAY","LFPG","Paris-Charles-de-Gaulle","France",40,20418,291738,12405,"Paris-Charles-de-Gaulle (LFPG)"
2015,"JUN","LFPG","Paris-Charles-de-Gaulle","France",40,20426,297915,10826,"Paris-Charles-de-Gaulle (LFPG)"
2015,"JUL","LFPG","Paris-Charles-de-Gaulle","France",40,21596,311102,10417,"Paris-Charles-de-Gaulle (LFPG)"
2015,"AUG","LFPG","Paris-Charles-de-Gaulle","France",40,21660,316424,6995,"Paris-Charles-de-Gaulle (LFPG)"
2015,"SEP","LFPG","Paris-Charles-de-Gaulle","France",40,20590,298352,15520,"Paris-Charles-de-Gaulle (LFPG)"
2015,"OCT","LFPG","Paris-Charles-de-Gaulle","France",40,20263,301930,13781,"Paris-Charles-de-Gaulle (LFPG)"
2015,"NOV","LFPG","Paris-Charles-de-Gaulle","France",40,17819,254416,17377,"Paris-Charles-de-Gaulle (LFPG)"
2015,"DEC","LFPG","Paris-Charles-de-Gaulle","France",40,18254,261375,15803,"Paris-Charles-de-Gaulle (LFPG)"
2015,"JAN","LFPO","Paris-Orly","France",40,8442,120360,14844,"Paris-Orly (LFPO)"
2015,"FEB","LFPO","Paris-Orly","France",40,8164,112907,13340,"Paris-Orly (LFPO)"
2015,"MAR","LFPO","Paris-Orly","France",40,9495,129024,11657,"Paris-Orly (LFPO)"
2015,"APR","LFPO","Paris-Orly","France",40,9483,127508,8935,"Paris-Orly (LFPO)"
2015,"MAY","LFPO","Paris-Orly","France",40,10009,140312,9290,"Paris-Orly (LFPO)"
2015,"JUN","LFPO","Paris-Orly","France",40,10313,141593,8031,"Paris-Orly (LFPO)"
2015,"JUL","LFPO","Paris-Orly","France",40,10737,149359,6184,"Paris-Orly (LFPO)"
2015,"AUG","LFPO","Paris-Orly","France",40,10071,138128,6322,"Paris-Orly (LFPO)"
2015,"SEP","LFPO","Paris-Orly","France",40,10568,145197,12556,"Paris-Orly (LFPO)"
2015,"OCT","LFPO","Paris-Orly","France",40,10206,135935,10562,"Paris-Orly (LFPO)"
2015,"NOV","LFPO","Paris-Orly","France",40,8737,124252,14190,"Paris-Orly (LFPO)"
2015,"DEC","LFPO","Paris-Orly","France",40,8976,128168,10899,"Paris-Orly (LFPO)"
2015,"JAN","LFSB","Bâle-Mulhouse","France",40,2376,30991,2017,"Bâle-Mulhouse (LFSB)"
2015,"FEB","LFSB","Bâle-Mulhouse","France",40,2414,32207,1690,"Bâle-Mulhouse (LFSB)"
2015,"MAR","LFSB","Bâle-Mulhouse","France",40,2858,38978,2050,"Bâle-Mulhouse (LFSB)"
2015,"APR","LFSB","Bâle-Mulhouse","France",40,3138,43216,2154,"Bâle-Mulhouse (LFSB)"
2015,"MAY","LFSB","Bâle-Mulhouse","France",40,3298,45455,2285,"Bâle-Mulhouse (LFSB)"
2015,"JUN","LFSB","Bâle-Mulhouse","France",40,3376,46636,2744,"Bâle-Mulhouse (LFSB)"
2015,"JUL","LFSB","Bâle-Mulhouse","France",40,3401,47965,1638,"Bâle-Mulhouse (LFSB)"
2015,"AUG","LFSB","Bâle-Mulhouse","France",40,3277,43960,1480,"Bâle-Mulhouse (LFSB)"
2015,"SEP","LFSB","Bâle-Mulhouse","France",40,3089,41345,1867,"Bâle-Mulhouse (LFSB)"
2015,"OCT","LFSB","Bâle-Mulhouse","France",40,3046,40051,2315,"Bâle-Mulhouse (LFSB)"
2015,"NOV","LFSB","Bâle-Mulhouse","France",40,2391,30856,2196,"Bâle-Mulhouse (LFSB)"
2015,"DEC","LFSB","Bâle-Mulhouse","France",40,2369,30448,1377,"Bâle-Mulhouse (LFSB)"
2015,"JAN","LGAV","Athens","Greece",40,4914,64665,3473,"Athens (LGAV)"
2015,"FEB","LGAV","Athens","Greece",40,4435,58467,4194,"Athens (LGAV)"
2015,"MAR","LGAV","Athens","Greece",40,5143,68100,4084,"Athens (LGAV)"
2015,"APR","LGAV","Athens","Greece",40,6431,84616,5405,"Athens (LGAV)"
2015,"MAY","LGAV","Athens","Greece",40,6861,90283,5233,"Athens (LGAV)"
2015,"JUN","LGAV","Athens","Greece",40,7535,99376,6981,"Athens (LGAV)"
2015,"JUL","LGAV","Athens","Greece",40,8447,111686,8638,"Athens (LGAV)"
2015,"AUG","LGAV","Athens","Greece",40,8436,110853,7658,"Athens (LGAV)"
2015,"SEP","LGAV","Athens","Greece",40,7400,97625,5105,"Athens (LGAV)"
2015,"OCT","LGAV","Athens","Greece",40,6716,89372,5268,"Athens (LGAV)"
2015,"NOV","LGAV","Athens","Greece",40,5375,71085,3151,"Athens (LGAV)"
2015,"DEC","LGAV","Athens","Greece",40,5542,74287,3839,"Athens (LGAV)"
2015,"JAN","LHBP","Budapest/ Ferihegy","Hungary",40,3136,40731,2489,"Budapest/ Ferihegy (LHBP)"
2015,"FEB","LHBP","Budapest/ Ferihegy","Hungary",40,2930,37624,1957,"Budapest/ Ferihegy (LHBP)"
2015,"MAR","LHBP","Budapest/ Ferihegy","Hungary",40,3454,44354,2518,"Budapest/ Ferihegy (LHBP)"
2015,"APR","LHBP","Budapest/ Ferihegy","Hungary",40,3722,48624,1748,"Budapest/ Ferihegy (LHBP)"
2015,"MAY","LHBP","Budapest/ Ferihegy","Hungary",40,3885,50500,1568,"Budapest/ Ferihegy (LHBP)"
2015,"JUN","LHBP","Budapest/ Ferihegy","Hungary",40,4122,53623,1486,"Budapest/ Ferihegy (LHBP)"
2015,"JUL","LHBP","Budapest/ Ferihegy","Hungary",40,4387,56769,1593,"Budapest/ Ferihegy (LHBP)"
2015,"AUG","LHBP","Budapest/ Ferihegy","Hungary",40,4206,53401,1242,"Budapest/ Ferihegy (LHBP)"
2015,"SEP","LHBP","Budapest/ Ferihegy","Hungary",40,4048,52686,1622,"Budapest/ Ferihegy (LHBP)"
2015,"OCT","LHBP","Budapest/ Ferihegy","Hungary",40,3995,51088,3307,"Budapest/ Ferihegy (LHBP)"
2015,"NOV","LHBP","Budapest/ Ferihegy","Hungary",40,3403,45073,1896,"Budapest/ Ferihegy (LHBP)"
2015,"DEC","LHBP","Budapest/ Ferihegy","Hungary",40,3361,43604,4851,"Budapest/ Ferihegy (LHBP)"
2015,"JAN","LICC","Catania","Italy",40,1645,20362,1776,"Catania (LICC)"
2015,"FEB","LICC","Catania","Italy",40,1513,18741,2190,"Catania (LICC)"
2015,"MAR","LICC","Catania","Italy",40,1863,23019,2098,"Catania (LICC)"
2015,"APR","LICC","Catania","Italy",40,2368,29283,2725,"Catania (LICC)"
2015,"MAY","LICC","Catania","Italy",40,2530,31216,2985,"Catania (LICC)"
2015,"JUN","LICC","Catania","Italy",40,2561,31570,2627,"Catania (LICC)"
2015,"JUL","LICC","Catania","Italy",40,2721,33591,1982,"Catania (LICC)"
2015,"AUG","LICC","Catania","Italy",40,2939,36343,2805,"Catania (LICC)"
2015,"SEP","LICC","Catania","Italy",40,2653,32795,3209,"Catania (LICC)"
2015,"OCT","LICC","Catania","Italy",40,2429,30078,3280,"Catania (LICC)"
2015,"NOV","LICC","Catania","Italy",40,1810,22414,1708,"Catania (LICC)"
2015,"DEC","LICC","Catania","Italy",40,1852,22871,1992,"Catania (LICC)"
2015,"JAN","LIMC","Milan/ Malpensa","Italy",40,5431,66546,2503,"Milan/ Malpensa (LIMC)"
2015,"FEB","LIMC","Milan/ Malpensa","Italy",40,5082,62257,2905,"Milan/ Malpensa (LIMC)"
2015,"MAR","LIMC","Milan/ Malpensa","Italy",40,NA,NA,NA,"Milan/ Malpensa (LIMC)"
2015,"APR","LIMC","Milan/ Malpensa","Italy",40,NA,NA,NA,"Milan/ Malpensa (LIMC)"
2015,"MAY","LIMC","Milan/ Malpensa","Italy",40,NA,NA,NA,"Milan/ Malpensa (LIMC)"
2015,"JUN","LIMC","Milan/ Malpensa","Italy",40,NA,NA,NA,"Milan/ Malpensa (LIMC)"
2015,"JUL","LIMC","Milan/ Malpensa","Italy",40,7299,86549,851,"Milan/ Malpensa (LIMC)"
2015,"AUG","LIMC","Milan/ Malpensa","Italy",40,7183,84607,1176,"Milan/ Malpensa (LIMC)"
2015,"SEP","LIMC","Milan/ Malpensa","Italy",40,7036,84722,3327,"Milan/ Malpensa (LIMC)"
2015,"OCT","LIMC","Milan/ Malpensa","Italy",40,6643,80745,3105,"Milan/ Malpensa (LIMC)"
2015,"NOV","LIMC","Milan/ Malpensa","Italy",40,5645,68978,4494,"Milan/ Malpensa (LIMC)"
2015,"DEC","LIMC","Milan/ Malpensa","Italy",40,5829,71236,6715,"Milan/ Malpensa (LIMC)"
2015,"JAN","LIME","Bergamo","Italy",40,2746,39090,2032,"Bergamo (LIME)"
2015,"FEB","LIME","Bergamo","Italy",40,2521,35999,1289,"Bergamo (LIME)"
2015,"MAR","LIME","Bergamo","Italy",40,2837,40308,0,"Bergamo (LIME)"
2015,"APR","LIME","Bergamo","Italy",40,3137,44398,845,"Bergamo (LIME)"
2015,"MAY","LIME","Bergamo","Italy",40,3262,45977,1511,"Bergamo (LIME)"
2015,"JUN","LIME","Bergamo","Italy",40,3272,45884,407,"Bergamo (LIME)"
2015,"JUL","LIME","Bergamo","Italy",40,3483,48600,0,"Bergamo (LIME)"
2015,"AUG","LIME","Bergamo","Italy",40,3536,48032,318,"Bergamo (LIME)"
2015,"SEP","LIME","Bergamo","Italy",40,3258,44831,1141,"Bergamo (LIME)"
2015,"OCT","LIME","Bergamo","Italy",40,3117,43175,981,"Bergamo (LIME)"
2015,"NOV","LIME","Bergamo","Italy",40,2800,39054,2354,"Bergamo (LIME)"
2015,"DEC","LIME","Bergamo","Italy",40,2822,39379,2713,"Bergamo (LIME)"
2015,"JAN","LIML","Milan/ Linate","Italy",40,4081,46106,2456,"Milan/ Linate (LIML)"
2015,"FEB","LIML","Milan/ Linate","Italy",40,3460,38999,2695,"Milan/ Linate (LIML)"
2015,"MAR","LIML","Milan/ Linate","Italy",40,NA,NA,NA,"Milan/ Linate (LIML)"
2015,"APR","LIML","Milan/ Linate","Italy",40,NA,NA,NA,"Milan/ Linate (LIML)"
2015,"MAY","LIML","Milan/ Linate","Italy",40,NA,NA,NA,"Milan/ Linate (LIML)"
2015,"JUN","LIML","Milan/ Linate","Italy",40,NA,NA,NA,"Milan/ Linate (LIML)"
2015,"JUL","LIML","Milan/ Linate","Italy",40,NA,NA,NA,"Milan/ Linate (LIML)"
2015,"AUG","LIML","Milan/ Linate","Italy",40,NA,NA,NA,"Milan/ Linate (LIML)"
2015,"SEP","LIML","Milan/ Linate","Italy",40,NA,NA,NA,"Milan/ Linate (LIML)"
2015,"OCT","LIML","Milan/ Linate","Italy",40,NA,NA,NA,"Milan/ Linate (LIML)"
2015,"NOV","LIML","Milan/ Linate","Italy",40,NA,NA,NA,"Milan/ Linate (LIML)"
2015,"DEC","LIML","Milan/ Linate","Italy",40,NA,NA,NA,"Milan/ Linate (LIML)"
2015,"JAN","LIPE","Bologna","Italy",40,2042,26448,1545,"Bologna (LIPE)"
2015,"FEB","LIPE","Bologna","Italy",40,1918,24752,1848,"Bologna (LIPE)"
2015,"MAR","LIPE","Bologna","Italy",40,2242,28869,1313,"Bologna (LIPE)"
2015,"APR","LIPE","Bologna","Italy",40,2449,31544,1345,"Bologna (LIPE)"
2015,"MAY","LIPE","Bologna","Italy",40,2517,32333,2194,"Bologna (LIPE)"
2015,"JUN","LIPE","Bologna","Italy",40,2598,33515,1222,"Bologna (LIPE)"
2015,"JUL","LIPE","Bologna","Italy",40,2731,35459,452,"Bologna (LIPE)"
2015,"AUG","LIPE","Bologna","Italy",40,2678,35036,0,"Bologna (LIPE)"
2015,"SEP","LIPE","Bologna","Italy",40,2668,34474,1517,"Bologna (LIPE)"
2015,"OCT","LIPE","Bologna","Italy",40,2505,32217,2975,"Bologna (LIPE)"
2015,"NOV","LIPE","Bologna","Italy",40,2238,29045,1421,"Bologna (LIPE)"
2015,"DEC","LIPE","Bologna","Italy",40,2208,28661,1940,"Bologna (LIPE)"
2015,"JAN","LIPZ","Venice","Italy",40,2376,27201,1902,"Venice (LIPZ)"
2015,"FEB","LIPZ","Venice","Italy",40,2344,26830,2632,"Venice (LIPZ)"
2015,"MAR","LIPZ","Venice","Italy",40,2694,30713,2252,"Venice (LIPZ)"
2015,"APR","LIPZ","Venice","Italy",40,3285,37409,2713,"Venice (LIPZ)"
2015,"MAY","LIPZ","Venice","Italy",40,3898,44492,3836,"Venice (LIPZ)"
2015,"JUN","LIPZ","Venice","Italy",40,4012,45278,4366,"Venice (LIPZ)"
2015,"JUL","LIPZ","Venice","Italy",40,4253,47738,3801,"Venice (LIPZ)"
2015,"AUG","LIPZ","Venice","Italy",40,4100,46044,3407,"Venice (LIPZ)"
2015,"SEP","LIPZ","Venice","Italy",40,4001,45123,4032,"Venice (LIPZ)"
2015,"OCT","LIPZ","Venice","Italy",40,3584,40499,3123,"Venice (LIPZ)"
2015,"NOV","LIPZ","Venice","Italy",40,2632,29888,4285,"Venice (LIPZ)"
2015,"DEC","LIPZ","Venice","Italy",40,2697,30412,4900,"Venice (LIPZ)"
2015,"JAN","LIRF","Rome/Fiumicino","Italy",40,11100,154049,17847,"Rome/Fiumicino (LIRF)"
2015,"FEB","LIRF","Rome/Fiumicino","Italy",40,10289,133209,19165,"Rome/Fiumicino (LIRF)"
2015,"MAR","LIRF","Rome/Fiumicino","Italy",40,12143,153064,21614,"Rome/Fiumicino (LIRF)"
2015,"APR","LIRF","Rome/Fiumicino","Italy",40,13386,164841,26952,"Rome/Fiumicino (LIRF)"
2015,"MAY","LIRF","Rome/Fiumicino","Italy",40,12933,159378,24760,"Rome/Fiumicino (LIRF)"
2015,"JUN","LIRF","Rome/Fiumicino","Italy",40,13134,160596,17967,"Rome/Fiumicino (LIRF)"
2015,"JUL","LIRF","Rome/Fiumicino","Italy",40,14521,178224,18498,"Rome/Fiumicino (LIRF)"
2015,"AUG","LIRF","Rome/Fiumicino","Italy",40,15372,191142,25293,"Rome/Fiumicino (LIRF)"
2015,"SEP","LIRF","Rome/Fiumicino","Italy",40,14561,180249,30568,"Rome/Fiumicino (LIRF)"
2015,"OCT","LIRF","Rome/Fiumicino","Italy",40,13527,168133,29159,"Rome/Fiumicino (LIRF)"
2015,"NOV","LIRF","Rome/Fiumicino","Italy",40,11258,139841,14117,"Rome/Fiumicino (LIRF)"
2015,"DEC","LIRF","Rome/Fiumicino","Italy",40,11545,142274,9380,"Rome/Fiumicino (LIRF)"
2015,"JAN","LIRN","Naples","Italy",40,1613,21097,519,"Naples (LIRN)"
2015,"FEB","LIRN","Naples","Italy",40,1482,19549,810,"Naples (LIRN)"
2015,"MAR","LIRN","Naples","Italy",40,1800,23888,2135,"Naples (LIRN)"
2015,"APR","LIRN","Naples","Italy",40,2280,31347,869,"Naples (LIRN)"
2015,"MAY","LIRN","Naples","Italy",40,2529,35345,1386,"Naples (LIRN)"
2015,"JUN","LIRN","Naples","Italy",40,2636,36683,1146,"Naples (LIRN)"
2015,"JUL","LIRN","Naples","Italy",40,2874,40524,1393,"Naples (LIRN)"
2015,"AUG","LIRN","Naples","Italy",40,2639,33048,4497,"Naples (LIRN)"
2015,"SEP","LIRN","Naples","Italy",40,2582,35049,1065,"Naples (LIRN)"
2015,"OCT","LIRN","Naples","Italy",40,2324,31690,1134,"Naples (LIRN)"
2015,"NOV","LIRN","Naples","Italy",40,1663,22845,0,"Naples (LIRN)"
2015,"DEC","LIRN","Naples","Italy",40,1690,21764,24,"Naples (LIRN)"
2015,"JAN","LJLJ","Ljubljana","Slovenia",40,839,10794,483,"Ljubljana (LJLJ)"
2015,"FEB","LJLJ","Ljubljana","Slovenia",40,747,9641,173,"Ljubljana (LJLJ)"
2015,"MAR","LJLJ","Ljubljana","Slovenia",40,872,11260,119,"Ljubljana (LJLJ)"
2015,"APR","LJLJ","Ljubljana","Slovenia",40,982,12763,0,"Ljubljana (LJLJ)"
2015,"MAY","LJLJ","Ljubljana","Slovenia",40,1040,13494,0,"Ljubljana (LJLJ)"
2015,"JUN","LJLJ","Ljubljana","Slovenia",40,1145,14654,22,"Ljubljana (LJLJ)"
2015,"JUL","LJLJ","Ljubljana","Slovenia",40,1190,15033,0,"Ljubljana (LJLJ)"
2015,"AUG","LJLJ","Ljubljana","Slovenia",40,1211,15053,0,"Ljubljana (LJLJ)"
2015,"SEP","LJLJ","Ljubljana","Slovenia",40,1195,15052,314,"Ljubljana (LJLJ)"
2015,"OCT","LJLJ","Ljubljana","Slovenia",40,1082,13737,308,"Ljubljana (LJLJ)"
2015,"NOV","LJLJ","Ljubljana","Slovenia",40,909,11540,74,"Ljubljana (LJLJ)"
2015,"DEC","LJLJ","Ljubljana","Slovenia",40,821,10436,484,"Ljubljana (LJLJ)"
2015,"JAN","LKPR","Prague","Czech Republic",40,3815,48853,4210,"Prague (LKPR)"
2015,"FEB","LKPR","Prague","Czech Republic",40,3468,44007,2444,"Prague (LKPR)"
2015,"MAR","LKPR","Prague","Czech Republic",40,4231,53650,3831,"Prague (LKPR)"
2015,"APR","LKPR","Prague","Czech Republic",40,4848,61874,5898,"Prague (LKPR)"
2015,"MAY","LKPR","Prague","Czech Republic",40,5419,68925,4930,"Prague (LKPR)"
2015,"JUN","LKPR","Prague","Czech Republic",40,5800,73217,7758,"Prague (LKPR)"
2015,"JUL","LKPR","Prague","Czech Republic",40,6010,76102,6097,"Prague (LKPR)"
2015,"AUG","LKPR","Prague","Czech Republic",40,5928,74332,4910,"Prague (LKPR)"
2015,"SEP","LKPR","Prague","Czech Republic",40,5913,75024,7665,"Prague (LKPR)"
2015,"OCT","LKPR","Prague","Czech Republic",40,5197,65263,6536,"Prague (LKPR)"
2015,"NOV","LKPR","Prague","Czech Republic",40,4528,57900,6040,"Prague (LKPR)"
2015,"DEC","LKPR","Prague","Czech Republic",40,4561,58081,5107,"Prague (LKPR)"
2015,"JAN","LMML","Malta","Malta",40,1125,13598,1425,"Malta (LMML)"
2015,"FEB","LMML","Malta","Malta",40,1055,12776,932,"Malta (LMML)"
2015,"MAR","LMML","Malta","Malta",40,1252,15089,1457,"Malta (LMML)"
2015,"APR","LMML","Malta","Malta",40,1757,21098,589,"Malta (LMML)"
2015,"MAY","LMML","Malta","Malta",40,1926,23129,730,"Malta (LMML)"
2015,"JUN","LMML","Malta","Malta",40,1927,23049,101,"Malta (LMML)"
2015,"JUL","LMML","Malta","Malta",40,2155,25701,258,"Malta (LMML)"
2015,"AUG","LMML","Malta","Malta",40,2200,26213,447,"Malta (LMML)"
2015,"SEP","LMML","Malta","Malta",40,1967,23494,1007,"Malta (LMML)"
2015,"OCT","LMML","Malta","Malta",40,1884,22529,353,"Malta (LMML)"
2015,"NOV","LMML","Malta","Malta",40,1239,14789,837,"Malta (LMML)"
2015,"DEC","LMML","Malta","Malta",40,1137,13533,805,"Malta (LMML)"
2015,"JAN","LOWW","Vienna","Austria",40,8382,103872,15906,"Vienna (LOWW)"
2015,"FEB","LOWW","Vienna","Austria",40,7799,95568,18301,"Vienna (LOWW)"
2015,"MAR","LOWW","Vienna","Austria",40,9410,114976,20602,"Vienna (LOWW)"
2015,"APR","LOWW","Vienna","Austria",40,9917,123419,21427,"Vienna (LOWW)"
2015,"MAY","LOWW","Vienna","Austria",40,10419,127935,20820,"Vienna (LOWW)"
2015,"JUN","LOWW","Vienna","Austria",40,10702,131859,16679,"Vienna (LOWW)"
2015,"JUL","LOWW","Vienna","Austria",40,10873,132700,13823,"Vienna (LOWW)"
2015,"AUG","LOWW","Vienna","Austria",40,10724,129900,11943,"Vienna (LOWW)"
2015,"SEP","LOWW","Vienna","Austria",40,10764,132109,23260,"Vienna (LOWW)"
2015,"OCT","LOWW","Vienna","Austria",40,10315,126548,27135,"Vienna (LOWW)"
2015,"NOV","LOWW","Vienna","Austria",40,8989,111886,20044,"Vienna (LOWW)"
2015,"DEC","LOWW","Vienna","Austria",40,8168,98188,20409,"Vienna (LOWW)"
2015,"JAN","LPPR","Porto","Portugal",40,2374,29446,1325,"Porto (LPPR)"
2015,"FEB","LPPR","Porto","Portugal",40,2127,26401,1249,"Porto (LPPR)"
2015,"MAR","LPPR","Porto","Portugal",40,2443,30257,883,"Porto (LPPR)"
2015,"APR","LPPR","Porto","Portugal",40,2878,35994,653,"Porto (LPPR)"
2015,"MAY","LPPR","Porto","Portugal",40,2879,35658,889,"Porto (LPPR)"
2015,"JUN","LPPR","Porto","Portugal",40,3053,37823,1090,"Porto (LPPR)"
2015,"JUL","LPPR","Porto","Portugal",40,3345,41552,1204,"Porto (LPPR)"
2015,"AUG","LPPR","Porto","Portugal",40,3459,43164,2227,"Porto (LPPR)"
2015,"SEP","LPPR","Porto","Portugal",40,3092,38578,1766,"Porto (LPPR)"
2015,"OCT","LPPR","Porto","Portugal",40,2991,37725,1309,"Porto (LPPR)"
2015,"NOV","LPPR","Porto","Portugal",40,2421,30122,205,"Porto (LPPR)"
2015,"DEC","LPPR","Porto","Portugal",40,2567,33452,1674,"Porto (LPPR)"
2015,"JAN","LPPT","Lisbon","Portugal",40,5934,77475,12111,"Lisbon (LPPT)"
2015,"FEB","LPPT","Lisbon","Portugal",40,5353,70441,7794,"Lisbon (LPPT)"
2015,"MAR","LPPT","Lisbon","Portugal",40,6035,79896,7643,"Lisbon (LPPT)"
2015,"APR","LPPT","Lisbon","Portugal",40,6740,86669,6375,"Lisbon (LPPT)"
2015,"MAY","LPPT","Lisbon","Portugal",40,6569,85340,6523,"Lisbon (LPPT)"
2015,"JUN","LPPT","Lisbon","Portugal",40,7008,91236,6027,"Lisbon (LPPT)"
2015,"JUL","LPPT","Lisbon","Portugal",40,7557,99813,12762,"Lisbon (LPPT)"
2015,"AUG","LPPT","Lisbon","Portugal",40,7684,99974,10702,"Lisbon (LPPT)"
2015,"SEP","LPPT","Lisbon","Portugal",40,7272,94806,11117,"Lisbon (LPPT)"
2015,"OCT","LPPT","Lisbon","Portugal",40,7094,89754,11307,"Lisbon (LPPT)"
2015,"NOV","LPPT","Lisbon","Portugal",40,5999,78376,10324,"Lisbon (LPPT)"
2015,"DEC","LPPT","Lisbon","Portugal",40,6359,80487,14368,"Lisbon (LPPT)"
2015,"JAN","LROP","Bucharest/ Otopeni","Romania",40,3465,41653,9233,"Bucharest/ Otopeni (LROP)"
2015,"FEB","LROP","Bucharest/ Otopeni","Romania",40,3298,39724,6040,"Bucharest/ Otopeni (LROP)"
2015,"MAR","LROP","Bucharest/ Otopeni","Romania",40,3629,43502,7233,"Bucharest/ Otopeni (LROP)"
2015,"APR","LROP","Bucharest/ Otopeni","Romania",40,3824,45773,9678,"Bucharest/ Otopeni (LROP)"
2015,"MAY","LROP","Bucharest/ Otopeni","Romania",40,3885,46498,5212,"Bucharest/ Otopeni (LROP)"
2015,"JUN","LROP","Bucharest/ Otopeni","Romania",40,4094,48972,6332,"Bucharest/ Otopeni (LROP)"
2015,"JUL","LROP","Bucharest/ Otopeni","Romania",40,4336,51785,2075,"Bucharest/ Otopeni (LROP)"
2015,"AUG","LROP","Bucharest/ Otopeni","Romania",40,4294,51296,1405,"Bucharest/ Otopeni (LROP)"
2015,"SEP","LROP","Bucharest/ Otopeni","Romania",40,4139,49362,2234,"Bucharest/ Otopeni (LROP)"
2015,"OCT","LROP","Bucharest/ Otopeni","Romania",40,3961,47408,1642,"Bucharest/ Otopeni (LROP)"
2015,"NOV","LROP","Bucharest/ Otopeni","Romania",40,3755,45116,5936,"Bucharest/ Otopeni (LROP)"
2015,"DEC","LROP","Bucharest/ Otopeni","Romania",40,3682,43994,3859,"Bucharest/ Otopeni (LROP)"
2015,"JAN","LSGG","Geneva","Switzerland",40,7479,96013,21872,"Geneva (LSGG)"
2015,"FEB","LSGG","Geneva","Switzerland",40,6885,91730,18310,"Geneva (LSGG)"
2015,"MAR","LSGG","Geneva","Switzerland",40,7982,107778,19766,"Geneva (LSGG)"
2015,"APR","LSGG","Geneva","Switzerland",40,7283,96202,14686,"Geneva (LSGG)"
2015,"MAY","LSGG","Geneva","Switzerland",40,7508,97844,14603,"Geneva (LSGG)"
2015,"JUN","LSGG","Geneva","Switzerland",40,7557,101125,13240,"Geneva (LSGG)"
2015,"JUL","LSGG","Geneva","Switzerland",40,7720,100754,12514,"Geneva (LSGG)"
2015,"AUG","LSGG","Geneva","Switzerland",40,7554,99010,11624,"Geneva (LSGG)"
2015,"SEP","LSGG","Geneva","Switzerland",40,7571,101620,20780,"Geneva (LSGG)"
2015,"OCT","LSGG","Geneva","Switzerland",40,7430,98506,14158,"Geneva (LSGG)"
2015,"NOV","LSGG","Geneva","Switzerland",40,6453,82237,12166,"Geneva (LSGG)"
2015,"DEC","LSGG","Geneva","Switzerland",40,6913,86110,29410,"Geneva (LSGG)"
2015,"JAN","LSZH","Zürich","Switzerland",40,9146,120300,29415,"Zürich (LSZH)"
2015,"FEB","LSZH","Zürich","Switzerland",40,8350,108987,25598,"Zürich (LSZH)"
2015,"MAR","LSZH","Zürich","Switzerland",40,9452,125691,30458,"Zürich (LSZH)"
2015,"APR","LSZH","Zürich","Switzerland",40,9758,129666,28545,"Zürich (LSZH)"
2015,"MAY","LSZH","Zürich","Switzerland",40,10637,141591,30072,"Zürich (LSZH)"
2015,"JUN","LSZH","Zürich","Switzerland",40,10664,141888,33073,"Zürich (LSZH)"
2015,"JUL","LSZH","Zürich","Switzerland",40,11184,150198,41048,"Zürich (LSZH)"
2015,"AUG","LSZH","Zürich","Switzerland",40,11268,149673,33383,"Zürich (LSZH)"
2015,"SEP","LSZH","Zürich","Switzerland",40,10990,145865,40737,"Zürich (LSZH)"
2015,"OCT","LSZH","Zürich","Switzerland",40,10838,143385,28363,"Zürich (LSZH)"
2015,"NOV","LSZH","Zürich","Switzerland",40,8967,118765,25375,"Zürich (LSZH)"
2015,"DEC","LSZH","Zürich","Switzerland",40,9056,117661,29220,"Zürich (LSZH)"
2015,"JAN","LZIB","Bratislava","Slovakia",40,483,6708,325,"Bratislava (LZIB)"
2015,"FEB","LZIB","Bratislava","Slovakia",40,456,6236,197,"Bratislava (LZIB)"
2015,"MAR","LZIB","Bratislava","Slovakia",40,550,7364,3851,"Bratislava (LZIB)"
2015,"APR","LZIB","Bratislava","Slovakia",40,584,7980,210,"Bratislava (LZIB)"
2015,"MAY","LZIB","Bratislava","Slovakia",40,645,8848,0,"Bratislava (LZIB)"
2015,"JUN","LZIB","Bratislava","Slovakia",40,915,11619,0,"Bratislava (LZIB)"
2015,"JUL","LZIB","Bratislava","Slovakia",40,1096,13730,0,"Bratislava (LZIB)"
2015,"AUG","LZIB","Bratislava","Slovakia",40,1038,12877,0,"Bratislava (LZIB)"
2015,"SEP","LZIB","Bratislava","Slovakia",40,939,12010,99,"Bratislava (LZIB)"
2015,"OCT","LZIB","Bratislava","Slovakia",40,670,9041,132,"Bratislava (LZIB)"
2015,"NOV","LZIB","Bratislava","Slovakia",40,568,7624,296,"Bratislava (LZIB)"
2015,"DEC","LZIB","Bratislava","Slovakia",40,555,7420,299,"Bratislava (LZIB)"
2016,"JAN","EBBR","Brussels","Belgium",40,8096,99516,9836,"Brussels (EBBR)"
2016,"FEB","EBBR","Brussels","Belgium",40,8146,101351,11851,"Brussels (EBBR)"
2016,"MAR","EBBR","Brussels","Belgium",40,6046,77142,8640,"Brussels (EBBR)"
2016,"APR","EBBR","Brussels","Belgium",40,5578,69771,3739,"Brussels (EBBR)"
2016,"MAY","EBBR","Brussels","Belgium",40,9408,120970,7751,"Brussels (EBBR)"
2016,"JUN","EBBR","Brussels","Belgium",40,9885,121983,8731,"Brussels (EBBR)"
2016,"JUL","EBBR","Brussels","Belgium",40,10420,129082,7407,"Brussels (EBBR)"
