"YEAR","NAME","TYPE","FLIGHTS_TOTAL","DELAY","A","C","D","E","G","I","M","N","O","P","R","S","T","V","W","NA","FLIGHTS_DELAYED","FLIGHTS_DELAYED_15","DELAY_AVG","A_AVG","C_AVG","D_AVG","E_AVG","G_AVG","I_AVG","M_AVG","N_AVG","O_AVG","P_AVG","R_AVG","S_AVG","T_AVG","V_AVG","W_AVG","NA_AVG","FLIGHTS_DELAYED_AVG","FLIGHTS_DELAYED_15_AVG","TARGET"
2012,"SES Area","AREA (AUA)",9050691,5734839,710,2898648,0,971,10731,569277,72936,5659,61285,94269,769,1053506,133805,38,829981,2254,307224,153087,0.633635487058391,7.84470489601291e-05,0.320268143062226,0,0.000107284626113078,0.00118565532731147,0.0628987333674302,0.00805861121543095,0.000625256126852635,0.00677130619087537,0.0104156688146795,8.49658882399145e-05,0.11640061515745,0.0147839540649438,4.19857445138719e-06,0.0917036058351788,0.000249041758248072,0.0339448115066573,0.0169143991326187,NA
2012,"Skyguide","ANSP (AUA)",1181800,171782,710,136642,0,0,180,0,1481,0,0,263,257,12475,2312,0,17418,44,10956,4650,0.145356236249788,0.000600778473514977,0.115621932645118,0,0,0.000152310035539008,0,0.0012531731257404,0,0,0.000222541885259773,0.00021746488407514,0.0105559316297174,0.00195633778981215,0,0.0147385344389914,3.72313420206465e-05,0.00927060416314097,0.00393467591809105,NA
2012,"Slovenia Control","ANSP (AUA)",271661,350,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,10,0.00128837043226669,0,0.00128837043226669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.46643426918107e-05,3.68105837790482e-05,NA
2012,"SMATSA","ANSP (AUA)",533087,924,0,0,0,0,0,0,924,0,0,0,0,0,0,0,0,0,46,24,0.00173330056819994,0,0,0,0,0,0,0.00173330056819994,0,0,0,0,0,0,0,0,0,8.62898551268367e-05,4.50207939792191e-05,NA
2012,"UkSATSE","ANSP (AUA)",466104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2013,"Albania","COUNTRY (FIR)",200571,224,0,0,0,0,0,0,0,0,0,0,0,224,0,0,0,0,21,7,0.00111681150315848,0,0,0,0,0,0,0,0,0,0,0,0.00111681150315848,0,0,0,0,0.000104701078421108,3.49003594737026e-05,NA
2013,"Albcontrol","ANSP (AUA)",200571,224,0,0,0,0,0,0,0,0,0,0,0,224,0,0,0,0,21,7,0.00111681150315848,0,0,0,0,0,0,0,0,0,0,0,0.00111681150315848,0,0,0,0,0.000104701078421108,3.49003594737026e-05,NA
2013,"All ANSP (AUA)","ANSP (AUA)",27504876,5010174,102,2114480,0,1854,10589,686068,64334,1905,295973,390222,1675,447563,279705,1026,714262,416,261868,126055,0.18215584756681,3.70843337014135e-06,0.0768765509068283,0,6.74062300808046e-05,0.000384986283886537,0.0249435045626092,0.0023390034552419,6.92604467658753e-05,0.0107607465672632,0.0141873753584637,6.08982930881055e-05,0.0162721329847115,0.0101692878019156,3.73024768408336e-05,0.0259685591747441,1.51245909997922e-05,0.00952078460560957,0.00458300557326635,NA
2013,"All AREA (AUA)","AREA (AUA)",18440143,9854880,204,4179696,0,3659,21178,1371653,127407,3577,496006,780444,2928,891791,558596,2052,1414892,797,513286,247410,0.534425356679718,1.10628209336554e-05,0.226662884338804,0,0.000198425793118849,0.0011484726555537,0.0743840760887809,0.00690921973869725,0.000193978972939635,0.0268981645098956,0.0423230991213029,0.000158784018106584,0.0483613928590467,0.0302923898149814,0.000111278963509122,0.0767289060610864,4.32209229613892e-05,0.0278352505183935,0.0134169241529201,NA
2013,"All COUNTRY (FIR)","COUNTRY (FIR)",32826294,6069302,102,2776707,0,1854,14637,694703,68581,2027,342969,390355,1904,490332,420798,1026,862891,416,319000,152727,0.184891477545409,3.10726516980564e-06,0.0845878916456424,0,5.64791139688202e-05,0.00044589255186711,0.0211630042672499,0.00208920933931805,6.17492794038828e-05,0.0104479963531674,0.0118915342682302,5.80022831697054e-05,0.014937172012168,0.0128189310678811,3.12554320021627e-05,0.0262865798984192,1.26727677513642e-05,0.00971781950164706,0.00465258125087163,NA
2013,"ANA LUX","ANSP (AUA)",62017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2013,"ANS CR","ANSP (AUA)",663809,25859,0,19318,0,0,0,0,0,0,0,0,0,6541,0,0,0,0,1875,680,0.0389554826764928,0,0.0291017446283494,0,0,0,0,0,0,0,0,0,0.00985373804814337,0,0,0,0,0.00282460768082385,0.00102439105224545,NA
2013,"ANS Finland","ANSP (AUA)",225403,371,0,0,0,0,0,0,0,0,29,0,0,0,342,0,0,0,20,10,0.00164594082598723,0,0,0,0,0,0,0,0,0.000128658447314366,0,0,0,0.00151728237867287,0,0,0,8.87299636650799e-05,4.43649818325399e-05,NA
2013,"ARMATS","ANSP (AUA)",52291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2013,"Armenia","COUNTRY (FIR)",52295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2013,"Austria","COUNTRY (FIR)",1113930,178772,0,40833,0,1552,0,0,0,0,0,75540,0,9799,11735,0,39313,0,11291,5230,0.160487642850089,0,0.0366567019471601,0,0.0013932652859695,0,0,0,0,0,0.0678139559936441,0,0.00879678256263859,0.0105347732801882,0,0.0352921637804889,0,0.0101361844999237,0.00469508856032246,0.98
2013,"Austro Control","ANSP (AUA)",862964,178772,0,40833,0,1552,0,0,0,0,0,75540,0,9799,11735,0,39313,0,11291,5230,0.207160437747113,0,0.0473171534386139,0,0.00179845277439152,0,0,0,0,0,0.0875355171247005,0,0.0113550507321279,0.0135984815125544,0,0.0455557821647253,0,0.0130839756930764,0.00606050773844564,NA
2013,"Avinor","ANSP (AUA)",613263,23503,0,18336,0,0,0,0,4115,0,88,0,0,0,238,0,726,0,1706,634,0.0383245035164359,0,0.0298990808185069,0,0,0,0,0.00671000859337674,0,0.000143494715970147,0,0,0,0.000388087981828351,0,0.00118383140675371,0,0.00278184074369398,0.00103381420369401,NA
2013,"Belgium","COUNTRY (FIR)",1100605,87219,0,15696,0,0,0,0,0,0,7626,3523,0,12698,0,0,47676,0,5468,2415,0.0792464144720404,0,0.0142612472231182,0,0,0,0,0,0,0.00692891636872447,0.00320096674101971,0,0.0115372908536668,0,0,0.0433179932855111,0,0.00496817659378251,0.00219424770921448,NA
2013,"Belgocontrol","ANSP (AUA)",547888,43675,0,122,0,0,0,0,0,0,0,0,0,12679,0,0,30874,0,2448,1225,0.0797151972665946,0,0.000222673247086996,0,0,0,0,0,0,0,0,0,0.0231415909820985,0,0,0.0563509330374091,0,0.00446806646613906,0.00223585842361943,NA
2013,"Bosnia & Herzegovina","COUNTRY (FIR)",262458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2013,"BULATSA","ANSP (AUA)",550559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2013,"Bulgaria","COUNTRY (FIR)",550540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13
2013,"Croatia","COUNTRY (FIR)",492375,45046,0,29334,0,0,0,483,0,0,0,0,0,3111,683,0,11435,0,3145,1228,0.0914871794871795,0,0.0595765422696116,0,0,0,0.000980959634424981,0,0,0,0,0,0.00631835491241432,0.00138715410002539,0,0.0232241685707032,0,0.00638740797156639,0.00249403401878649,NA
2013,"Croatia Control","ANSP (AUA)",493771,45046,0,29334,0,0,0,483,0,0,0,0,0,3111,683,0,11435,0,3145,1228,0.0912285249640015,0,0.0594081061868761,0,0,0,0.000978186244230625,0,0,0,0,0,0.0063004915233985,0.00138323230809424,0,0.0231585087014021,0,0.00636934935425531,0.00248698283212258,NA
2013,"Cyprus","COUNTRY (FIR)",277397,599553,0,286219,0,0,2100,0,3623,144,23513,171702,68,62874,48537,0,413,360,28257,16582,2.16135358349225,0,1.03180279527176,0,0,0.00757037747344059,0,0.013060703612512,0.000519111598178783,0.0847629931109565,0.618975691878427,0.000245136032473314,0.226657101554811,0.174973053061136,0,0.00148884090310998,0.00129777899544696,0.101864836317624,0.0597771425069485,1.7
2013,"Czech Republic","COUNTRY (FIR)",679554,25859,0,19318,0,0,0,0,0,0,0,0,0,6541,0,0,0,0,1875,680,0.0380528994016664,0,0.0284274686044082,0,0,0,0,0,0,0,0,0,0.0096254307972582,0,0,0,0,0.00275916262725258,0.00100065631281694,0.16
2013,"DCAC Cyprus","ANSP (AUA)",277397,599553,0,286219,0,0,2100,0,3623,144,23513,171702,68,62874,48537,0,413,360,28257,16582,2.16135358349225,0,1.03180279527176,0,0,0.00757037747344059,0,0.013060703612512,0.000519111598178783,0.0847629931109565,0.618975691878427,0.000245136032473314,0.226657101554811,0.174973053061136,0,0.00148884090310998,0.00129777899544696,0.101864836317624,0.0597771425069485,NA
2013,"Denmark","COUNTRY (FIR)",618248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2013,"DFS","ANSP (AUA)",2743604,662425,102,172232,0,131,266,0,1731,0,30191,13761,0,214558,30352,748,198335,18,39720,17971,0.241443371565284,3.71773769100789e-05,0.0627758233331049,0,4.77474154433366e-05,9.6952767236088e-05,0,0.00063092195520928,0,0.011004139081296,0.00501566552607446,0,0.0782029768144382,0.0110628210193599,0.000272634097340578,0.0722899514652989,6.56071357236686e-06,0.0144773079496895,0.0065501435338336,NA
2013,"DHMI","ANSP (AUA)",1110168,102593,0,5915,0,0,0,0,0,0,96221,0,422,0,0,0,0,35,6265,3009,0.092412139423943,0,0.00532802242543471,0,0,0,0,0,0,0.0866724675904908,0,0.00038012264810371,0,0,0,0,3.15267599138148e-05,0.00564329002457286,0.00271040058801911,NA
2013,"DSNA","ANSP (AUA)",2819261,1503898,0,528957,0,122,901,667241,13790,79,64526,9883,761,12886,23135,278,181336,3,62121,31394,0.533436953868407,0,0.187622572014439,0,4.32737515256658e-05,0.000319587296103482,0.236672305260137,0.00489135273392566,2.80215276272754e-05,0.0228875581225009,0.00350552857646029,0.000269928892713374,0.00457070132917811,0.00820605116021539,9.86074010175007e-05,0.0643204016939191,1.06410864407375e-06,0.0220344976928351,0.0111355422573504,NA
2013,"EANS","ANSP (AUA)",182255,2824,0,2685,0,49,0,0,0,0,0,0,0,0,90,0,0,0,216,80,0.0154947738059313,0,0.0147321061150586,0,0.000268854078077419,0,0,0,0,0,0,0,0,0.000493813612795259,0,0,0,0.00118515267070862,0.000438945433595786,NA
2013,"ENAIRE","ANSP (AUA)",1618371,665359,0,510492,0,0,4048,0,3174,109,43022,133,0,15417,657,0,88307,0,40248,17889,0.411128844992897,0,0.315435706645757,0,0,0.00250128060871086,0,0.00196123138637556,6.73516764697341e-05,0.0265835213310174,8.21814033988498e-05,0,0.00952624583609074,0.000405963774684544,0,0.0545653623303927,0,0.0248694520601271,0.0110537077097897,NA
2013,"ENAV","ANSP (AUA)",1518903,4297,0,0,0,0,0,4183,0,0,114,0,0,0,0,0,0,0,99,69,0.00282901541441422,0,0,0,0,0,0.00275396124703157,0,0,7.50541673826439e-05,0,0,0,0,0,0,0,6.51786190428224e-05,4.54275223631792e-05,NA
2013,"Estonia","COUNTRY (FIR)",182257,2824,0,2685,0,49,0,0,0,0,0,0,0,0,90,0,0,0,216,80,0.015494603773792,0,0.0147319444520649,0,0.000268851127803047,0,0,0,0,0,0,0,0,0.000493808193923965,0,0,0,0.00118513966541751,0.000438940616821302,0.16
2013,"EUROCONTROL Area (MS)","AREA (AUA)",9529503,5005985,102,2109753,0,1805,10589,686068,64334,1905,296650,390222,1675,447563,279615,1026,714262,416,261653,125954,0.525314384181421,1.07036012266327e-05,0.221391713712667,0,0.000189411766804628,0.00111118071949817,0.0719941008466024,0.00675103413053126,0.000199905493497405,0.0311296402341234,0.0409488301750889,0.000175769922104017,0.0469660379979942,0.0293420338920088,0.000107665635867894,0.074952702150364,4.3653903041953e-05,0.0274571507034522,0.0132172685186205,NA
2013,"Finland","COUNTRY (FIR)",243010,371,0,0,0,0,0,0,0,0,29,0,0,0,342,0,0,0,20,10,0.0015266861446031,0,0,0,0,0,0,0,0,0.000119336652812641,0,0,0,0.00140734949179046,0,0,0,8.23011398707872e-05,4.11505699353936e-05,0.03
2013,"France","COUNTRY (FIR)",2901764,1503898,0,528957,0,122,901,667241,13790,79,64526,9883,761,12886,23135,278,181336,3,62121,31394,0.518270265948575,0,0.182288084075755,0,4.20433915370099e-05,0.000310500785039721,0.229943234529066,0.00475228171553579,2.7224819110031e-05,0.0222368187075172,0.00340585933246122,0.000262254270161185,0.00444074707660582,0.00797273658367807,9.58037938302357e-05,0.0624916430143871,1.03385389025434e-06,0.0214080125054967,0.0108189363435483,NA
2013,"FYR Macedonia","COUNTRY (FIR)",112716,41,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,2,2,0.000363746052024557,0,0,0,0,0,0,0,0,0,0,0,0,0.000363746052024557,0,0,0,1.77437098548565e-05,1.77437098548565e-05,NA
2013,"Georgia","COUNTRY (FIR)",102201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2013,"Germany","COUNTRY (FIR)",2990044,686134,102,176103,0,131,266,0,1731,0,41234,13761,0,215302,30352,748,206386,18,41382,18615,0.229472877322207,3.41132103741617e-05,0.0588964577109902,0,4.38120643040704e-05,8.89619015639904e-05,0,0.000578921246643862,0,0.0137904325153744,0.00460227341136117,0,0.0720062982350761,0.0101510211889858,0.000250163542743853,0.0690244023164877,6.01997830132266e-06,0.0138399301147408,0.00622566089328451,NA
2013,"Greece","COUNTRY (FIR)",623127,39378,0,21870,0,0,0,5526,0,0,0,0,0,11912,70,0,0,0,1961,1094,0.0631941803195817,0,0.0350971792267066,0,0,0,0.00886817615028718,0,0,0,0,0,0.0191164882921138,0.000112336650474141,0,0,0,0.00314703102256843,0.00175566136598157,1
2013,"HCAA","ANSP (AUA)",623005,39378,0,21870,0,0,0,5526,0,0,0,0,0,11912,70,0,0,0,1961,1094,0.0632065553245961,0,0.035104052134413,0,0,0,0.00886991276153482,0,0,0,0,0,0.0191202317798413,0.000112358648806992,0,0,0,0.00314764729015016,0.00175600516849785,NA
2013,"HungaroControl (EC)","ANSP (AUA)",600163,619,0,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,17,0.00103138647334141,0,0.00103138647334141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.99809884981247e-05,2.83256382016219e-05,NA
2013,"Hungary","COUNTRY (FIR)",600198,619,0,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,17,0.0010313263289781,0,0.0010313263289781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.99769076204852e-05,2.83239864178155e-05,0.07
2013,"IAA","ANSP (AUA)",522570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2013,"Ireland","COUNTRY (FIR)",449009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12
2013,"Italy","COUNTRY (FIR)",1648043,4297,0,0,0,0,0,4183,0,0,114,0,0,0,0,0,0,0,99,69,0.0026073348814321,0,0,0,0,0,0.00253816192902734,0,0,6.91729524047613e-05,0,0,0,0,0,0,0,6.00712481409769e-05,4.18678396134081e-05,0.14
2013,"Latvia","COUNTRY (FIR)",233954,445,0,0,0,0,0,0,0,0,0,0,0,163,0,0,282,0,30,13,0.00190208331552356,0,0,0,0,0,0,0,0,0,0,0,0.000696718158270429,0,0,0.00120536515725314,0,0.000128230335877993,5.55664788804637e-05,0.03
2013,"LFV","ANSP (AUA)",695146,19160,0,3575,0,0,0,0,0,0,7450,576,0,0,1012,0,6547,0,1475,503,0.0275625552042305,0,0.00514280453314843,0,0,0,0,0,0,0.0107171730830646,0.000828602912193985,0,0,0.00145580928322971,0,0.00941816539259379,0,0.00212185641577453,0.000723589001447178,NA
2013,"LGS","ANSP (AUA)",234339,445,0,0,0,0,0,0,0,0,0,0,0,163,0,0,282,0,30,13,0.00189895834666872,0,0,0,0,0,0,0,0,0,0,0,0.000695573506757305,0,0,0.00120338483991141,0,0.000128019663820363,5.54751876554906e-05,NA
2013,"Lithuania","COUNTRY (FIR)",241814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05
2013,"LPS","ANSP (AUA)",396879,72,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.000181415494395017,0,0.000181415494395017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01572771550019e-05,0,NA
2013,"LVNL","ANSP (AUA)",556310,59859,0,52549,0,0,2995,0,0,0,0,0,0,0,0,0,4315,0,4563,1720,0.107600079092592,0,0.0944599234239902,0,0,0.00538368895040535,0,0,0,0,0,0,0,0,0,0.00775646671819669,0,0.00820226132911506,0.00309180133378871,NA
2013,"M-NAV","ANSP (AUA)",112715,41,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,2,2,0.000363749279155392,0,0,0,0,0,0,0,0,0,0,0,0,0.000363749279155392,0,0,0,1.77438672758728e-05,1.77438672758728e-05,NA
2013,"Malta","COUNTRY (FIR)",109224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03
2013,"MATS","ANSP (AUA)",109348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2013,"MoldATSA","ANSP (AUA)",74210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2013,"Moldova","COUNTRY (FIR)",74212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2013,"MUAC","ANSP (AUA)",1631895,116872,0,28388,0,0,0,0,32608,0,19237,3523,0,1105,0,0,32011,0,7849,3299,0.0716173528321369,0,0.0173957270535175,0,0,0,0,0.0199816777427469,0,0.0117881358788402,0.00215883987634008,0,0.000677126898483052,0,0,0.019615845382209,0,0.00480974572506197,0.00202157614307293,NA
2013,"NATS (Continental)","ANSP (AUA)",2169115,271340,0,57117,0,0,0,0,1073,13,2224,0,229,13249,137113,0,60322,0,9400,5412,0.125092491638295,0,0.0263319372186352,0,0,0,0,0.000494671790107947,5.99322765275239e-06,0.00102530294613241,0,0.000105573010190792,0.00610802101317819,0.063211494088603,0,0.0278094983437946,0,0.00433356461045173,0.00249502677359199,NA
2013,"NAV Portugal (Continental)","ANSP (AUA)",446709,121001,0,94940,0,0,0,8635,0,0,0,0,0,14103,3323,0,0,0,7307,3310,0.270872088988581,0,0.212532095838678,0,0,0,0.0193302575054454,0,0,0,0,0,0.0315708884307234,0.00743884721373422,0,0,0,0.0163574049325176,0.00740974549427032,NA
2013,"NAVIAIR","ANSP (AUA)",630973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2013,"Netherlands","COUNTRY (FIR)",1108976,109478,0,61492,0,0,2995,0,32608,0,568,0,0,342,0,0,11473,0,7730,3185,0.0987199001601477,0,0.055449351473792,0,0,0.00270068964522226,0,0.0294037021540592,0,0.000512184213184054,0,0,0.000308392607234061,0,0,0.0103455800666561,0,0.00697039430970553,0.0028720188714634,NA
2013,"Norway","COUNTRY (FIR)",611382,23503,0,18336,0,0,0,0,4115,0,88,0,0,0,238,0,726,0,1706,634,0.038442414071726,0,0.029991069413231,0,0,0,0,0.00673065284879175,0,0.000143936197009398,0,0,0,0.000389281987366327,0,0.00118747362532754,0,0.00279039945565947,0.00103699487390862,0.04
2013,"ONDA","ANSP (AUA)",334212,4158,0,3762,0,0,0,0,0,0,396,0,0,0,0,0,0,0,175,103,0.0124412049836631,0,0.0112563283185523,0,0,0,0,0,0,0.00118487666511077,0,0,0,0,0,0,0,0.000523619738369658,0.000308187617440427,NA
2013,"Oro Navigacija","ANSP (AUA)",211611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2013,"PANSA","ANSP (AUA)",680018,344909,0,128403,0,0,80,0,825,1327,8158,110005,195,57656,13804,0,24456,0,20960,9744,0.507205691614045,0,0.188822942922099,0,0,0.00011764394471911,0,0.00121320317991583,0.00195141893302824,0.0119967412627313,0.161767776735322,0.000286757115252832,0.0847859909590628,0.0202994626612825,0,0.035963753900632,0,0.0308227135164069,0.0143290324667876,NA
2013,"Poland","COUNTRY (FIR)",691808,344909,0,128403,0,0,80,0,825,1327,8158,110005,195,57656,13804,0,24456,0,20960,9744,0.498561739673435,0,0.185604965539572,0,0,0.000115639021231324,0,0.00119252740644803,0.00191816226467459,0.0117922891900643,0.159010881631898,0.000281870114251353,0.0833410426014154,0.019953513113465,0,0.0353508487904158,0,0.030297423562607,0.0140848327859753,1.5
2013,"Portugal","COUNTRY (FIR)",515267,121001,0,94940,0,0,0,8635,0,0,0,0,0,14103,3323,0,0,0,7307,3310,0.234831650387081,0,0.184253988708767,0,0,0,0.0167583020065325,0,0,0,0,0,0.0273702759928348,0.00644908367894703,0,0,0,0.0141809974246362,0.00642385404072064,NA
2013,"Portugal Continental","COUNTRY (FIR)",449401,121001,0,94940,0,0,0,8635,0,0,0,0,0,14103,3323,0,0,0,7307,3310,0.269249512128366,0,0.211258986962646,0,0,0,0.0192144654773799,0,0,0,0,0,0.0313817726262291,0.00739428706211157,0,0,0,0.0162594208735628,0.00736535966764649,NA
2013,"Portugal Santa Maria","COUNTRY (FIR)",121280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2013,"Romania","COUNTRY (FIR)",512876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,"ROMATSA","ANSP (AUA)",512876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
2013,"Serbia & Montenegro","COUNTRY (FIR)",518196,9217,0,5526,0,0,0,0,1261,233,0,0,0,0,0,0,2197,0,627,250,0.017786706188392,0,0.0106639186716995,0,0,0,0,0.00243344217245984,0.00044963681695729,0,0,0,0,0,0,0.00423970852727539,0,0.00120996688511683,0.000482442936649453,NA
2013,"SES Area","AREA (AUA)",8910640,4848895,102,2069943,0,1854,10589,685585,63073,1672,199356,390222,1253,444228,278981,1026,700630,381,251633,121456,0.544169105698356,1.14469892173851e-05,0.232300149035311,0,0.000208065862833646,0.00118835459630285,0.0769400402215778,0.00707839167556988,0.000187640842857528,0.0223728037492256,0.0437928139841807,0.000140618406758662,0.0498536580986326,0.0313087499887775,0.000115143244480756,0.0786284711311421,4.27578714884677e-05,0.0282396101739045,0.013630446297909,NA
2013,"Skyguide","ANSP (AUA)",1150572,163844,0,103216,0,0,199,0,2134,0,637,4406,0,11286,8573,0,33393,0,9968,4562,0.142402213855369,0,0.0897084232885904,0,0,0.000172957450728855,0,0.00185472964751445,0,0.000553637668915983,0.0038293996377454,0,0.00980903411520531,0.00745107650803253,0,0.0290229555386364,0,0.00866351692897098,0.00396498437299013,NA
2013,"Slovakia","COUNTRY (FIR)",397495,72,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0.000181134353891244,0,0.000181134353891244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01260393212493e-05,0,0.32
2013,"Slovenia","COUNTRY (FIR)",329002,860,0,0,0,0,0,0,0,0,167,693,0,0,0,0,0,0,69,18,0.00261396587254789,0,0,0,0,0,0,0,0,0.000507595698506392,0.0021063701740415,0,0,0,0,0,0,0.000209725168843958,5.47109136114674e-05,0.03
2013,"Slovenia Control","ANSP (AUA)",259303,860,0,0,0,0,0,0,0,0,167,693,0,0,0,0,0,0,69,18,0.00331658330216002,0,0,0,0,0,0,0,0,0.000644034199372934,0.00267254910278709,0,0,0,0,0,0,0.000266097962615165,6.94168598126516e-05,NA
2013,"SMATSA","ANSP (AUA)",516274,9217,0,5526,0,0,0,0,1261,233,0,0,0,0,0,0,2197,0,627,250,0.0178529230602355,0,0.0107036186211198,0,0,0,0,0.00244250146240175,0.000451310738096437,0,0,0,0,0,0,0.00425549223861748,0,0.00121447138534964,0.00048423898937386,NA
2013,"Spain","COUNTRY (FIR)",1620357,665359,0,510492,0,0,4048,0,3174,109,43022,133,0,15417,657,0,88307,0,40248,17889,0.410624942528097,0,0.315049091033643,0,0,0.00249821489955609,0,0.00195882759169739,6.72691264949638e-05,0.0265509390831773,8.20806772828457e-05,0,0.00951456993736565,0.000405466202818268,0,0.0544984839760621,0,0.024838970671278,0.0110401596685175,0.75
2013,"Spain Canarias","COUNTRY (FIR)",265129,116148,0,76358,0,0,0,0,3174,0,180,0,0,520,119,0,35797,0,6021,3243,0.438081085056708,0,0.288003198443022,0,0,0,0,0.0119715308397044,0,0.000678914792421802,0,0,0.00196130940032965,0.000448838112767747,0,0.135017293468463,0,0.0227096998065093,0.0122317815101328,NA
2013,"Spain Continental","COUNTRY (FIR)",1528014,549211,0,434134,0,0,4048,0,0,109,42842,133,0,14897,538,0,52510,0,34227,14646,0.359427989534127,0,0.284116506785933,0,0,0.00264919038699907,0,0,7.13344249463683e-05,0.0280377012252506,8.70410873198806e-05,0,0.00974925622409219,0.0003520910148729,0,0.0343648683847138,0,0.0223996638774252,0.00958499071343587,NA
2013,"Sweden","COUNTRY (FIR)",730136,19160,0,3575,0,0,0,0,0,0,7450,576,0,0,1012,0,6547,0,1475,503,0.026241686480327,0,0.00489634807761842,0,0,0,0,0,0,0.0102035785114006,0.000788894123834464,0,0,0.00138604314812583,0,0.00896682261934763,0,0.00202017158447193,0.000688912750501276,NA
2013,"Switzerland","COUNTRY (FIR)",1019190,163844,0,103216,0,0,199,0,2134,0,637,4406,0,11286,8573,0,33393,0,9968,4562,0.16075903413495,0,0.101272579205055,0,0,0.000195253093142594,0,0.00209381960184068,0,0.000625006132320764,0.00432304084616215,0,0.0110734995437553,0.00841158174628872,0,0.0327642539663851,0,0.00978031574093152,0.00447610357244478,NA
2013,"Turkey","COUNTRY (FIR)",1141511,102593,0,5915,0,0,0,0,0,0,96221,0,422,0,0,0,0,35,6265,3009,0.0898747362049074,0,0.00518172842837257,0,0,0,0,0,0,0.0842926612183325,0,0.000369685443241458,0,0,0,0,3.06611149607844e-05,0.00548833957798041,0.00263597985477144,NA
