"YEAR","MONTH","ICAO","NAME","STATE","FLIGHTS_NM","FLIGHTS_APT","DELAY_APT","FLIGHTS_AL","DELAY_AL","LABEL"
2016,"DEC","LFLY","Lyon-Bron","France",313,NA,NA,NA,NA,"Lyon-Bron (LFLY) "
2016,"DEC","LFMD","Cannes-Mandelieu","France",259,NA,NA,NA,NA,"Cannes-Mandelieu (LFMD) "
2016,"DEC","LFMH","Saint-Etienne-Bouthéon","France",127,NA,NA,24,0,"Saint-Etienne-Bouthéon (LFMH) "
2016,"DEC","LFMI","Istres-Le Tubé","France",97,NA,NA,NA,NA,"Istres-Le Tubé (LFMI) "
2016,"DEC","LFMK","Carcassonne-Salvaza","France",153,NA,NA,60,4,"Carcassonne-Salvaza (LFMK) "
2016,"DEC","LFML","Marseille-Provence","France",3634,NA,NA,2298,443,"Marseille-Provence (LFML) "
2016,"DEC","LFMN","Nice-Côte d’Azur","France",4130,NA,NA,2770,1138,"Nice-Côte d’Azur (LFMN) "
2016,"DEC","LFMP","Perpignan-Rivesaltes","France",303,NA,NA,112,0,"Perpignan-Rivesaltes (LFMP) "
2016,"DEC","LFMT","Montpellier-Méditerranée","France",1126,NA,NA,527,29,"Montpellier-Méditerranée (LFMT) "
2016,"DEC","LFMU","Béziers-Vias","France",133,NA,NA,20,0,"Béziers-Vias (LFMU) "
2016,"DEC","LFMV","Avignon-Caumont","France",167,NA,NA,NA,NA,"Avignon-Caumont (LFMV) "
2016,"DEC","LFOB","Beauvais-Tillé","France",889,NA,NA,818,273,"Beauvais-Tillé (LFOB) "
2016,"DEC","LFOH","Le Havre-Octeville","France",23,NA,NA,NA,NA,"Le Havre-Octeville (LFOH) "
2016,"DEC","LFOK","Châlons-Vatry","France",168,NA,NA,17,0,"Châlons-Vatry (LFOK) "
2016,"DEC","LFOT","Tours-Val de Loire","France",92,NA,NA,30,13,"Tours-Val de Loire (LFOT) "
2016,"DEC","LFPB","Paris-Le Bourget","France",1900,NA,NA,NA,NA,"Paris-Le Bourget (LFPB) "
2016,"DEC","LFPG","Paris-Charles-de-Gaulle","France",18789,18758,7860,14574,8192,"Paris-Charles-de-Gaulle (LFPG) "
2016,"DEC","LFPN","Toussus-le-Noble","France",347,NA,NA,NA,NA,"Toussus-le-Noble (LFPN) "
2016,"DEC","LFPO","Paris-Orly","France",9182,9172,7835,6033,4645,"Paris-Orly (LFPO) "
2016,"DEC","LFQQ","Lille-Lesquin","France",825,NA,NA,546,30,"Lille-Lesquin (LFQQ) "
2016,"DEC","LFRB","Brest-Bretagne","France",656,NA,NA,383,15,"Brest-Bretagne (LFRB) "
2016,"DEC","LFRD","Dinard-Pleurtuit-Saint-Malo","France",94,NA,NA,10,0,"Dinard-Pleurtuit-Saint-Malo (LFRD) "
2016,"DEC","LFRG","Deauville-Normandie","France",99,NA,NA,4,0,"Deauville-Normandie (LFRG) "
2016,"DEC","LFRH","Lorient-Lann Bihoué","France",242,NA,NA,64,0,"Lorient-Lann Bihoué (LFRH) "
2016,"DEC","LFRK","Caen-Carpiquet","France",171,NA,NA,60,0,"Caen-Carpiquet (LFRK) "
2016,"DEC","LFRM","Le Mans","France",40,NA,NA,NA,NA,"Le Mans (LFRM) "
2016,"DEC","LFRN","Rennes-Saint-Jacques","France",679,NA,NA,353,28,"Rennes-Saint-Jacques (LFRN) "
2016,"DEC","LFRO","Lannion","France",44,NA,NA,32,10,"Lannion (LFRO) "
2016,"DEC","LFRQ","Quimper-Pluguffan","France",81,NA,NA,50,0,"Quimper-Pluguffan (LFRQ) "
2016,"DEC","LFRS","Nantes-Atlantique","France",1936,NA,NA,1567,762,"Nantes-Atlantique (LFRS) "
2016,"DEC","LFRZ","Saint-Nazaire-Montoir","France",100,NA,NA,29,0,"Saint-Nazaire-Montoir (LFRZ) "
2016,"DEC","LFSB","Bâle-Mulhouse","France",2804,NA,NA,1983,1577,"Bâle-Mulhouse (LFSB) "
2016,"DEC","LFSL","Brive-Souillac","France",93,NA,NA,NA,NA,"Brive-Souillac (LFSL) "
2016,"DEC","LFST","Strasbourg-Entzheim","France",898,NA,NA,729,0,"Strasbourg-Entzheim (LFST) "
2016,"DEC","LFTH","Hyères-Le Palyvestre","France",277,NA,NA,130,8,"Hyères-Le Palyvestre (LFTH) "
2016,"DEC","LFTW","Nîmes-Garons","France",106,NA,NA,35,0,"Nîmes-Garons (LFTW) "
2016,"DEC","LGAV","Athens","Greece",6207,6211,5649,4042,4165,"Athens (LGAV) "
2016,"DEC","LGIR","Heraklion","Greece",534,NA,NA,248,5,"Heraklion (LGIR) "
2016,"DEC","LGKF","Kefallinia","Greece",38,NA,NA,1,0,"Kefallinia (LGKF) "
2016,"DEC","LGKO","Kos","Greece",140,NA,NA,16,0,"Kos (LGKO) "
2016,"DEC","LGKR","Corfu","Greece",133,NA,NA,40,0,"Corfu (LGKR) "
2016,"DEC","LGMK","Mikonos","Greece",87,NA,NA,32,0,"Mikonos (LGMK) "
2016,"DEC","LGPZ","Aktion","Greece",47,NA,NA,NA,NA,"Aktion (LGPZ) "
2016,"DEC","LGRP","Rodos","Greece",339,NA,NA,193,0,"Rodos (LGRP) "
2016,"DEC","LGSA","Khania/Souda","Greece",531,NA,NA,235,9,"Khania/Souda (LGSA) "
2016,"DEC","LGSK","Skiathos","Greece",19,NA,NA,NA,NA,"Skiathos (LGSK) "
2016,"DEC","LGSR","Santorini","Greece",174,NA,NA,89,0,"Santorini (LGSR) "
2016,"DEC","LGTS","Thessaloniki","Greece",1889,NA,NA,1278,415,"Thessaloniki (LGTS) "
2016,"DEC","LGZA","Zakinthos","Greece",72,NA,NA,1,0,"Zakinthos (LGZA) "
2016,"DEC","LHBP","Budapest/ Ferihegy","Hungary",3670,3644,579,2982,550,"Budapest/ Ferihegy (LHBP) "
2016,"DEC","LIBR","Brindisi","Italy",545,NA,NA,515,128,"Brindisi (LIBR) "
2016,"DEC","LICC","Catania","Italy",2228,2214,4819,2032,2658,"Catania (LICC) "
2016,"DEC","LIMC","Milan/ Malpensa","Italy",6646,6664,4071,4830,3103,"Milan/ Malpensa (LIMC) "
2016,"DEC","LIME","Bergamo","Italy",3136,3159,3912,2690,3260,"Bergamo (LIME) "
2016,"DEC","LIMF","Torino Caselle","Italy",1679,NA,NA,1127,942,"Torino Caselle (LIMF) "
2016,"DEC","LIML","Milan/ Linate","Italy",4456,4486,1577,3753,1563,"Milan/ Linate (LIML) "
2016,"DEC","LIPE","Bologna","Italy",2525,NA,NA,1906,1925,"Bologna (LIPE) "
2016,"DEC","LIPH","Treviso","Italy",697,NA,NA,600,999,"Treviso (LIPH) "
2016,"DEC","LIPZ","Venice","Italy",2935,2930,3812,2306,1662,"Venice (LIPZ) "
2016,"DEC","LIRA","Rome/Ciampino","Italy",2074,NA,NA,1379,2163,"Rome/Ciampino (LIRA) "
2016,"DEC","LIRF","Rome/Fiumicino","Italy",11227,11226,34684,9651,12764,"Rome/Fiumicino (LIRF) "
2016,"DEC","LIRN","Naples","Italy",1942,NA,NA,1567,458,"Naples (LIRN) "
2016,"DEC","LIRP","Pisa San Giusto","Italy",1289,NA,NA,1016,1928,"Pisa San Giusto (LIRP) "
2016,"DEC","LJLJ","Ljubljana","Slovenia",1037,999,5,239,44,"Ljubljana (LJLJ) "
2016,"DEC","LJMB","Maribor","Slovenia",50,NA,NA,NA,NA,"Maribor (LJMB) "
2016,"DEC","LJPZ","Portorož","Slovenia",20,NA,NA,NA,NA,"Portorož (LJPZ) "
2016,"DEC","LKKV","Karlovy Vary","Czech Republic",43,NA,NA,10,0,"Karlovy Vary (LKKV) "
2016,"DEC","LKMT","Ostrava","Czech Republic",189,NA,NA,79,0,"Ostrava (LKMT) "
2016,"DEC","LKPR","Prague","Czech Republic",5042,5014,4547,3490,3341,"Prague (LKPR) "
2016,"DEC","LKTB","Brno-Turany","Czech Republic",243,NA,NA,66,25,"Brno-Turany (LKTB) "
2016,"DEC","LMML","Malta","Malta",1531,1599,377,1186,526,"Malta (LMML) "
2016,"DEC","LOWG","Graz","Austria",630,NA,NA,475,92,"Graz (LOWG) "
2016,"DEC","LOWI","Innsbruck","Austria",906,NA,NA,440,35,"Innsbruck (LOWI) "
2016,"DEC","LOWK","Klagenfurt","Austria",261,NA,NA,145,0,"Klagenfurt (LOWK) "
2016,"DEC","LOWL","Linz","Austria",378,NA,NA,195,16,"Linz (LOWL) "
2016,"DEC","LOWS","Salzburg","Austria",1124,NA,NA,678,194,"Salzburg (LOWS) "
2016,"DEC","LOWW","Vienna","Austria",9083,9076,12481,7060,5771,"Vienna (LOWW) "
2016,"DEC","LPAZ","Santa Maria","Portugal",109,NA,NA,NA,NA,"Santa Maria (LPAZ) "
2016,"DEC","LPCS","Cascais","Portugal",143,NA,NA,NA,NA,"Cascais (LPCS) "
2016,"DEC","LPFL","Flores","Portugal",40,NA,NA,NA,NA,"Flores (LPFL) "
2016,"DEC","LPFR","Faro","Portugal",961,NA,NA,690,95,"Faro (LPFR) "
2016,"DEC","LPHR","Horta","Portugal",152,NA,NA,NA,NA,"Horta (LPHR) "
2016,"DEC","LPMA","Madeira","Portugal",961,NA,NA,679,139,"Madeira (LPMA) "
2016,"DEC","LPPD","Ponta Delgada","Portugal",584,NA,NA,166,18,"Ponta Delgada (LPPD) "
2016,"DEC","LPPR","Porto","Portugal",3235,NA,NA,2685,1425,"Porto (LPPR) "
2016,"DEC","LPPS","Porto Santo","Portugal",101,NA,NA,13,0,"Porto Santo (LPPS) "
2016,"DEC","LPPT","Lisbon","Portugal",7365,NA,NA,6489,13174,"Lisbon (LPPT) "
2016,"DEC","LQSA","Sarajevo","Bosnia & Herzegovina",366,NA,NA,170,11,"Sarajevo (LQSA) "
2016,"DEC","LRBS","Bucharest/ Baneasa","Romania",149,NA,NA,NA,NA,"Bucharest/ Baneasa (LRBS) "
2016,"DEC","LROP","Bucharest/ Otopeni","Romania",4390,NA,NA,3412,1629,"Bucharest/ Otopeni (LROP) "
2016,"DEC","LSGG","Geneva","Switzerland",7519,7477,4815,5337,3461,"Geneva (LSGG) "
2016,"DEC","LSGS","Sion","Switzerland",342,NA,NA,NA,NA,"Sion (LSGS) "
2016,"DEC","LSZH","Zürich","Switzerland",10062,10059,7476,8300,7619,"Zürich (LSZH) "
2016,"DEC","LTAC","Ankara/ Esenboga","Turkey",4290,NA,NA,2778,2355,"Ankara/ Esenboga (LTAC) "
2016,"DEC","LTAI","Antalya","Turkey",2508,NA,NA,682,570,"Antalya (LTAI) "
2016,"DEC","LTBA","Istanbul/ Atatürk","Turkey",17388,NA,NA,12595,33557,"Istanbul/ Atatürk (LTBA) "
2016,"DEC","LTBJ","Izmir/ Adnan Menderes","Turkey",3053,NA,NA,877,489,"Izmir/ Adnan Menderes (LTBJ) "
2016,"DEC","LTFJ","Istanbul/ Sabiha Gökçen","Turkey",8471,NA,NA,2270,7223,"Istanbul/ Sabiha Gökçen (LTFJ) "
2016,"DEC","LUKK","Chi<U+0219>inau","Moldova",888,NA,NA,263,49,"Chi<U+0219>inau (LUKK) "
2016,"DEC","LWSK","Skopje","FYR Macedonia",568,NA,NA,430,24,"Skopje (LWSK) "
2016,"DEC","LYBE","Belgrade/ Nikola Tesla","Serbia",2309,NA,NA,1707,182,"Belgrade/ Nikola Tesla (LYBE) "
2016,"DEC","LYPG","Podgorica","Montenegro",396,NA,NA,197,52,"Podgorica (LYPG) "
2016,"DEC","LZIB","Bratislava","Slovakia",714,NA,NA,337,118,"Bratislava (LZIB) "
2016,"DEC","UDYZ","Zvartnots","Armenia",843,NA,NA,55,47,"Zvartnots (UDYZ) "
2016,"DEC","UGTB","Tbilisi","Georgia",1017,NA,NA,260,180,"Tbilisi (UGTB) "
2016,"DEC","UKBB","Kiev/Boryspil","Ukraine",3156,NA,NA,627,950,"Kiev/Boryspil (UKBB) "
2016,"FEB","EBAW","Antwerp","Belgium",659,NA,NA,58,4,"Antwerp (EBAW) "
2016,"FEB","EBBR","Brussels","Belgium",8484,8589,3928,6839,3862,"Brussels (EBBR) "
2016,"FEB","EBCI","Charleroi","Belgium",1721,1701,216,1534,280,"Charleroi (EBCI) "
2016,"FEB","EBLG","Liège","Belgium",1233,NA,NA,62,8,"Liège (EBLG) "
2016,"FEB","EBOS","Ostend-Bruges","Belgium",179,NA,NA,80,0,"Ostend-Bruges (EBOS) "
2016,"FEB","EDDB","Berlin/ Schoenefeld","Germany",3325,NA,NA,2414,867,"Berlin/ Schoenefeld (EDDB) "
2016,"FEB","EDDC","Dresden","Germany",829,NA,NA,646,0,"Dresden (EDDC) "
2016,"FEB","EDDE","Erfurt","Germany",127,NA,NA,27,0,"Erfurt (EDDE) "
2016,"FEB","EDDF","Frankfurt","Germany",17050,17041,7671,13497,8613,"Frankfurt (EDDF) "
2016,"FEB","EDDG","Muenster-Osnabrueck","Germany",585,NA,NA,271,7,"Muenster-Osnabrueck (EDDG) "
2016,"FEB","EDDH","Hamburg","Germany",5388,5391,1416,4131,973,"Hamburg (EDDH) "
2016,"FEB","EDDK","Cologne-Bonn","Germany",4563,NA,NA,2835,619,"Cologne-Bonn (EDDK) "
2016,"FEB","EDDL","Dusseldorf","Germany",7293,NA,NA,5179,1062,"Dusseldorf (EDDL) "
2016,"FEB","EDDM","Munich","Germany",14581,14571,126,11881,1085,"Munich (EDDM) "
2016,"FEB","EDDN","Nuremberg","Germany",1697,1723,47,1113,70,"Nuremberg (EDDN) "
2016,"FEB","EDDP","Leipzig-Halle","Germany",2233,2264,445,1130,378,"Leipzig-Halle (EDDP) "
2016,"FEB","EDDR","Saarbruecken","Germany",323,NA,NA,195,5,"Saarbruecken (EDDR) "
2016,"FEB","EDDS","Stuttgart","Germany",4089,NA,NA,3015,123,"Stuttgart (EDDS) "
2016,"FEB","EDDT","Berlin/ Tegel","Germany",6793,NA,NA,6262,1837,"Berlin/ Tegel (EDDT) "
2016,"FEB","EDDV","Hanover","Germany",2147,2206,183,1679,166,"Hanover (EDDV) "
2016,"FEB","EDDW","Bremen","Germany",1142,1262,18,843,34,"Bremen (EDDW) "
2016,"FEB","EETN","Tallinn","Estonia",1330,1395,0,832,46,"Tallinn (EETN) "
2016,"FEB","EETU","Tartu","Estonia",46,NA,NA,27,0,"Tartu (EETU) "
2016,"FEB","EFHK","Helsinki/ Vantaa","Finland",6660,6783,1378,5602,1124,"Helsinki/ Vantaa (EFHK) "
2016,"FEB","EGAA","Belfast/Aldergrove","United Kingdom",1546,NA,NA,1163,248,"Belfast/Aldergrove (EGAA) "
2016,"FEB","EGAC","Belfast/City Airport","United Kingdom",1561,NA,NA,1435,128,"Belfast/City Airport (EGAC) "
2016,"FEB","EGAE","Londonderry/Eglinton","United Kingdom",91,NA,NA,79,3,"Londonderry/Eglinton (EGAE) "
2016,"FEB","EGBB","Birmingham","United Kingdom",3682,3645,757,2786,771,"Birmingham (EGBB) "
2016,"FEB","EGCC","Manchester","United Kingdom",6171,6174,2917,4252,2276,"Manchester (EGCC) "
2016,"FEB","EGGD","Bristol","United Kingdom",2067,NA,NA,1769,192,"Bristol (EGGD) "
2016,"FEB","EGGW","London/ Luton","United Kingdom",4347,NA,NA,2869,1546,"London/ Luton (EGGW) "
2016,"FEB","EGHI","Southampton","United Kingdom",1347,NA,NA,997,59,"Southampton (EGHI) "
2016,"FEB","EGKB","Biggin Hill","United Kingdom",501,NA,NA,1,0,"Biggin Hill (EGKB) "
2016,"FEB","EGKK","London/ Gatwick","United Kingdom",9350,9352,5562,7414,9088,"London/ Gatwick (EGKK) "
2016,"FEB","EGLC","London/ City","United Kingdom",3505,NA,NA,2369,2188,"London/ City (EGLC) "
2016,"FEB","EGLF","Farnborough","United Kingdom",892,NA,NA,1,0,"Farnborough (EGLF) "
2016,"FEB","EGLL","London/ Heathrow","United Kingdom",18179,NA,NA,13767,4547,"London/ Heathrow (EGLL) "
2016,"FEB","EGNX","East Midlands","United Kingdom",2125,NA,NA,939,154,"East Midlands (EGNX) "
2016,"FEB","EGPD","Aberdeen","United Kingdom",2374,NA,NA,1246,31,"Aberdeen (EGPD) "
2016,"FEB","EGPF","Glasgow","United Kingdom",3127,NA,NA,2176,316,"Glasgow (EGPF) "
2016,"FEB","EGPH","Edinburgh","United Kingdom",4133,4131,752,3360,614,"Edinburgh (EGPH) "
2016,"FEB","EGSS","London/ Stansted","United Kingdom",6463,6469,3431,5340,3538,"London/ Stansted (EGSS) "
2016,"FEB","EHAM","Amsterdam/ Schiphol","Netherlands",16895,NA,NA,13174,23622,"Amsterdam/ Schiphol (EHAM) "
2016,"FEB","EHBK","Maastricht-Aachen","Netherlands",339,NA,NA,25,0,"Maastricht-Aachen (EHBK) "
2016,"FEB","EHGG","Groningen","Netherlands",366,NA,NA,40,0,"Groningen (EHGG) "
2016,"FEB","EHRD","Rotterdam","Netherlands",943,NA,NA,226,53,"Rotterdam (EHRD) "
2016,"FEB","EICK","Cork","Ireland",771,NA,NA,592,56,"Cork (EICK) "
2016,"FEB","EIDL","Donegal","Ireland",68,NA,NA,67,0,"Donegal (EIDL) "
2016,"FEB","EIDW","Dublin","Ireland",7286,7324,2821,6338,3579,"Dublin (EIDW) "
2016,"FEB","EIKN","Connaught","Ireland",168,NA,NA,161,20,"Connaught (EIKN) "
2016,"FEB","EIKY","Kerry/Farranfore","Ireland",139,NA,NA,109,0,"Kerry/Farranfore (EIKY) "
2016,"FEB","EINN","Shannon","Ireland",631,NA,NA,374,79,"Shannon (EINN) "
2016,"FEB","EISG","Sligo","Ireland",2,NA,NA,NA,NA,"Sligo (EISG) "
2016,"FEB","EIWF","Waterford","Ireland",63,NA,NA,NA,NA,"Waterford (EIWF) "
2016,"FEB","EIWT","Weston","Ireland",17,NA,NA,NA,NA,"Weston (EIWT) "
2016,"FEB","EKCH","Copenhagen/ Kastrup","Denmark",9876,9877,1333,8160,1511,"Copenhagen/ Kastrup (EKCH) "
2016,"FEB","ELLX","Luxembourg","Luxembourg",2253,2265,1,1546,8,"Luxembourg (ELLX) "
2016,"FEB","ENBR","Bergen","Norway",3354,3357,0,2875,0,"Bergen (ENBR) "
2016,"FEB","ENGM","Oslo/ Gardermoen","Norway",9322,9266,539,8914,598,"Oslo/ Gardermoen (ENGM) "
2016,"FEB","ENHD","Haugesund","Norway",285,287,0,271,0,"Haugesund (ENHD) "
2016,"FEB","ENVA","Trondheim","Norway",2276,2229,0,2056,45,"Trondheim (ENVA) "
2016,"FEB","ENZV","Stavanger","Norway",2628,2643,51,1992,51,"Stavanger (ENZV) "
2016,"FEB","EPBY","Bydgoszcz","Poland",102,NA,NA,58,0,"Bydgoszcz (EPBY) "
2016,"FEB","EPGD","Gdansk","Poland",1343,NA,NA,1239,5,"Gdansk (EPGD) "
2016,"FEB","EPKK","Krakow - Balice","Poland",1478,NA,NA,1281,324,"Krakow - Balice (EPKK) "
2016,"FEB","EPKT","Katowice - Pyrzowice","Poland",790,NA,NA,567,120,"Katowice - Pyrzowice (EPKT) "
2016,"FEB","EPLB","Lublin","Poland",104,NA,NA,39,0,"Lublin (EPLB) "
2016,"FEB","EPLL","Lodz - Lublinek","Poland",137,NA,NA,38,5,"Lodz - Lublinek (EPLL) "
2016,"FEB","EPMO","Warszawa/ Modlin","Poland",735,NA,NA,682,168,"Warszawa/ Modlin (EPMO) "
2016,"FEB","EPPO","Poznan - Lawica","Poland",615,NA,NA,466,3,"Poznan - Lawica (EPPO) "
2016,"FEB","EPRA","Radom","Poland",25,NA,NA,10,0,"Radom (EPRA) "
2016,"FEB","EPRZ","Rzeszow - Jasionka","Poland",280,NA,NA,218,0,"Rzeszow - Jasionka (EPRZ) "
2016,"FEB","EPSC","Szczecin - Goleniów","Poland",158,NA,NA,130,15,"Szczecin - Goleniów (EPSC) "
2016,"FEB","EPSY","Olsztyn-Mazury","Poland",30,NA,NA,NA,NA,"Olsztyn-Mazury (EPSY) "
2016,"FEB","EPWA","Warszawa/ Chopina","Poland",5253,5304,1215,4339,1287,"Warszawa/ Chopina (EPWA) "
2016,"FEB","EPWR","Wroclaw/ Strachowice","Poland",817,NA,NA,681,53,"Wroclaw/ Strachowice (EPWR) "
2016,"FEB","EPZG","Zielona Gora - Babimost","Poland",29,NA,NA,NA,NA,"Zielona Gora - Babimost (EPZG) "
2016,"FEB","ESGG","Göteborg","Sweden",2811,NA,NA,2311,100,"Göteborg (ESGG) "
2016,"FEB","ESSA","Stockholm/ Arlanda","Sweden",8823,8782,207,6884,304,"Stockholm/ Arlanda (ESSA) "
2016,"FEB","ESSB","Stockholm/ Bromma","Sweden",2180,NA,NA,1125,21,"Stockholm/ Bromma (ESSB) "
2016,"FEB","EVRA","Riga","Latvia",2317,2335,20,1923,17,"Riga (EVRA) "
2016,"FEB","EYKA","Kaunas","Lithuania",231,NA,NA,146,0,"Kaunas (EYKA) "
2016,"FEB","EYPA","Palanga","Lithuania",82,NA,NA,78,0,"Palanga (EYPA) "
2016,"FEB","EYSA","Šiauliai","Lithuania",64,NA,NA,NA,NA,"Šiauliai (EYSA) "
2016,"FEB","EYVI","Vilnius","Lithuania",1346,NA,NA,1021,19,"Vilnius (EYVI) "
2016,"FEB","GCFV","Fuerteventura","Spain",1631,1617,26,987,134,"Fuerteventura (GCFV) "
2016,"FEB","GCGM","La Gomera","Spain",48,NA,NA,46,0,"La Gomera (GCGM) "
2016,"FEB","GCHI","Hierro","Spain",126,NA,NA,107,0,"Hierro (GCHI) "
2016,"FEB","GCLA","La Palma","Spain",633,NA,NA,409,3,"La Palma (GCLA) "
2016,"FEB","GCLP","Gran Canaria","Spain",4558,4451,2513,2922,1994,"Gran Canaria (GCLP) "
2016,"FEB","GCRR","Lanzarote","Spain",1929,1925,130,1273,393,"Lanzarote (GCRR) "
2016,"FEB","GCTS","Tenerife Sur/Reina Sofia","Spain",2712,2705,372,1720,431,"Tenerife Sur/Reina Sofia (GCTS) "
2016,"FEB","GCXO","Tenerife North","Spain",1978,1914,347,1394,456,"Tenerife North (GCXO) "
2016,"FEB","GEML","Melilla","Spain",309,NA,NA,273,0,"Melilla (GEML) "
2016,"FEB","LATI","Tirana","Albania",755,NA,NA,399,50,"Tirana (LATI) "
2016,"FEB","LBSF","Sofia","Bulgaria",1677,1647,81,905,63,"Sofia (LBSF) "
2016,"FEB","LCLK","Larnaca","Cyprus",1134,NA,NA,526,92,"Larnaca (LCLK) "
2016,"FEB","LCPH","Paphos","Cyprus",263,NA,NA,206,17,"Paphos (LCPH) "
2016,"FEB","LDZA","Zagreb","Croatia",1370,NA,NA,456,36,"Zagreb (LDZA) "
2016,"FEB","LEAB","Albacete","Spain",62,NA,NA,NA,NA,"Albacete (LEAB) "
2016,"FEB","LEAL","Alicante","Spain",2241,2235,609,1708,842,"Alicante (LEAL) "
2016,"FEB","LEAM","Almeria","Spain",312,NA,NA,282,17,"Almeria (LEAM) "
2016,"FEB","LEAS","Asturias","Spain",319,NA,NA,299,54,"Asturias (LEAS) "
2016,"FEB","LEBA","Cordoba","Spain",8,NA,NA,NA,NA,"Cordoba (LEBA) "
2016,"FEB","LEBB","Bilbao","Spain",1432,1430,73,1343,170,"Bilbao (LEBB) "
2016,"FEB","LEBG","Burgos","Spain",4,NA,NA,NA,NA,"Burgos (LEBG) "
2016,"FEB","LEBL","Barcelona","Spain",9923,9908,2830,8275,5276,"Barcelona (LEBL) "
2016,"FEB","LEBZ","Badajoz","Spain",29,NA,NA,17,0,"Badajoz (LEBZ) "
2016,"FEB","LECO","La Coruna","Spain",378,NA,NA,335,53,"La Coruna (LECO) "
2016,"FEB","LECU","Madrid/Cuatro Viento","Spain",55,NA,NA,NA,NA,"Madrid/Cuatro Viento (LECU) "
2016,"FEB","LEDA","Lleida/Alguaire","Spain",30,NA,NA,11,45,"Lleida/Alguaire (LEDA) "
2016,"FEB","LEGE","Gerona","Spain",257,NA,NA,161,56,"Gerona (LEGE) "
2016,"FEB","LEGR","Granada","Spain",317,NA,NA,257,19,"Granada (LEGR) "
2016,"FEB","LEGT","Madrid/Getafe","Spain",116,NA,NA,NA,NA,"Madrid/Getafe (LEGT) "
2016,"FEB","LEIB","Ibiza","Spain",852,850,5,717,75,"Ibiza (LEIB) "
2016,"FEB","LEIZ","Abad","Spain",22,NA,NA,NA,NA,"Abad (LEIZ) "
2016,"FEB","LEJR","Jerez De La Frontera","Spain",468,NA,NA,181,4,"Jerez De La Frontera (LEJR) "
2016,"FEB","LELC","Murcia San Javier","Spain",111,NA,NA,82,8,"Murcia San Javier (LELC) "
2016,"FEB","LELL","Sabadell","Spain",70,NA,NA,NA,NA,"Sabadell (LELL) "
2016,"FEB","LELN","Leon","Spain",25,NA,NA,21,0,"Leon (LELN) "
2016,"FEB","LEMD","Madrid/ Barajas","Spain",13940,13791,5613,10817,8017,"Madrid/ Barajas (LEMD) "
2016,"FEB","LEMG","Málaga","Spain",3088,3079,708,2268,1008,"Málaga (LEMG) "
2016,"FEB","LEMH","Mahon","Spain",585,NA,NA,474,30,"Mahon (LEMH) "
2016,"FEB","LEMO","Seville/Moron","Spain",270,NA,NA,NA,NA,"Seville/Moron (LEMO) "
2016,"FEB","LEPA","Palma de Mallorca","Spain",3397,3385,413,2829,796,"Palma de Mallorca (LEPA) "
2016,"FEB","LEPP","Noain Pamplona","Spain",124,NA,NA,101,5,"Noain Pamplona (LEPP) "
2016,"FEB","LERE","Valencia/Requena","Spain",3,NA,NA,NA,NA,"Valencia/Requena (LERE) "
2016,"FEB","LERJ","Logrono","Spain",30,NA,NA,24,0,"Logrono (LERJ) "
2016,"FEB","LERS","Reus","Spain",102,NA,NA,34,0,"Reus (LERS) "
2016,"FEB","LERT","Rota","Spain",232,NA,NA,NA,NA,"Rota (LERT) "
2016,"FEB","LESA","Salamanca Matalan","Spain",58,NA,NA,1,0,"Salamanca Matalan (LESA) "
2016,"FEB","LESB","Son Bonet","Spain",10,NA,NA,NA,NA,"Son Bonet (LESB) "
2016,"FEB","LESJ","Palma/Son San Juan","Spain",9,NA,NA,NA,NA,"Palma/Son San Juan (LESJ) "
2016,"FEB","LESO","San Sebastian","Spain",197,NA,NA,171,27,"San Sebastian (LESO) "
2016,"FEB","LEST","Santiago","Spain",658,NA,NA,522,87,"Santiago (LEST) "
2016,"FEB","LETO","Madrid/Torrejon","Spain",58,NA,NA,NA,NA,"Madrid/Torrejon (LETO) "
2016,"FEB","LEVC","Valencia","Spain",1780,1782,62,1386,234,"Valencia (LEVC) "
2016,"FEB","LEVD","Valladolid","Spain",107,NA,NA,37,11,"Valladolid (LEVD) "
2016,"FEB","LEVT","Vitoria","Spain",259,NA,NA,151,108,"Vitoria (LEVT) "
2016,"FEB","LEVX","Vigo","Spain",335,NA,NA,264,24,"Vigo (LEVX) "
2016,"FEB","LEXJ","Santander","Spain",271,NA,NA,248,171,"Santander (LEXJ) "
2016,"FEB","LEZG","Zaragoza","Spain",322,NA,NA,92,0,"Zaragoza (LEZG) "
2016,"FEB","LEZL","Sevilla","Spain",1348,NA,NA,1003,212,"Sevilla (LEZL) "
2016,"FEB","LFAQ","Albert-Bray","France",50,NA,NA,NA,NA,"Albert-Bray (LFAQ) "
2016,"FEB","LFBA","Agen-La Garenne","France",157,NA,NA,65,0,"Agen-La Garenne (LFBA) "
2016,"FEB","LFBD","Bordeaux-Mérignac","France",2105,NA,NA,1589,71,"Bordeaux-Mérignac (LFBD) "
2016,"FEB","LFBE","Bergerac-Roumanière","France",81,NA,NA,24,34,"Bergerac-Roumanière (LFBE) "
2016,"FEB","LFBH","La Rochelle-Ile de Ré","France",123,NA,NA,56,20,"La Rochelle-Ile de Ré (LFBH) "
2016,"FEB","LFBI","Poitiers-Biard","France",196,NA,NA,8,12,"Poitiers-Biard (LFBI) "
