"YEAR","MONTH","NAME","TYPE","FLIGHTS_TOTAL","DELAY","A","C","D","E","G","I","M","N","O","P","R","S","T","V","W","NA","FLIGHTS_DELAYED","FLIGHTS_DELAYED_15","DELAY_AVG","A_AVG","C_AVG","D_AVG","E_AVG","G_AVG","I_AVG","M_AVG","N_AVG","O_AVG","P_AVG","R_AVG","S_AVG","T_AVG","V_AVG","W_AVG","NA_AVG"
2012,"JAN","ANS CR","ANSP (AUA)",47249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"JAN","ANS Finland","ANSP (AUA)",19751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"JAN","ARMATS","ANSP (AUA)",4931,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"JAN","Austro Control","ANSP (AUA)",60545,270,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,0.00445949293913618,0,0.00445949293913618,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"JAN","Avinor","ANSP (AUA)",45628,357,0,357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,10,0.00782414307004471,0,0.00782414307004471,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"JAN","Belgocontrol","ANSP (AUA)",39789,8,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,2,0,0.000201060594636709,0,0,0,0,0,0,0,0,0,0,0,0.000201060594636709,0,0,0,0
2012,"JAN","BULATSA","ANSP (AUA)",30381,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"JAN","Croatia Control","ANSP (AUA)",28509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"JAN","DCAC Cyprus","ANSP (AUA)",18666,27352,0,18104,0,0,0,0,0,73,0,0,0,9161,0,0,0,14,1397,765,1.46533804778742,0,0.969891781849352,0,0,0,0,0,0.00391085395906997,0,0,0,0.490785385192328,0,0,0,0.000750026786670953
2012,"JAN","DFS","ANSP (AUA)",199558,29181,0,16322,0,0,0,0,129,0,326,1339,0,9569,0,0,1496,0,1863,881,0.146228164242977,0,0.0817907575742391,0,0,0,0,0.000646428607221961,0,0.00163361027871596,0.00670982872147446,0,0.0479509716473406,0,0,0.00749656741398491,0
2012,"JAN","DHMI","ANSP (AUA)",65836,11087,0,790,0,0,0,0,0,0,10297,0,0,0,0,0,0,0,698,298,0.168403305182575,0,0.011999513943739,0,0,0,0,0,0,0.156403791238836,0,0,0,0,0,0,0
2012,"JAN","DSNA","ANSP (AUA)",197440,30726,0,23858,0,0,38,616,245,0,0,0,0,5343,626,0,0,0,1901,747,0.155621961102107,0,0.120836709886548,0,0,0.000192463533225284,0.00311993517017828,0.00124088330632091,0,0,0,0,0.0270613857374392,0.00317058346839546,0,0,0
2012,"JAN","EANS","ANSP (AUA)",13874,215,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,0.015496612368459,0,0.015496612368459,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"JAN","ENAIRE","ANSP (AUA)",114137,11422,0,10500,0,0,0,0,161,0,0,0,0,0,0,0,761,0,778,291,0.100072719626414,0,0.0919947081139333,0,0,0,0,0.00141058552441364,0,0,0,0,0,0,0,0.00666742598806697,0
2012,"JAN","ENAV","ANSP (AUA)",101085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"JAN","EUROCONTROL Area (MS)","AREA (AUA)",700559,151232,0,94095,0,0,243,616,535,73,22276,1339,320,27163,1702,0,2856,14,9459,4071,0.215873324016964,0,0.134314169113522,0,0,0.000346865859977532,0.000879297817885431,0.000763675864559587,0.000104202501145514,0.0317974645961297,0.00191133080868278,0.000456778087213211,0.0387733224467889,0.00242948845136527,0,0.00407674442837791,1.9984041315578e-05
2012,"JAN","HCAA","ANSP (AUA)",35211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"JAN","HungaroControl (EC)","ANSP (AUA)",38027,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"JAN","IAA","ANSP (AUA)",37170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"JAN","LFV","ANSP (AUA)",52447,12254,0,1782,0,0,0,0,0,0,10472,0,0,0,0,0,0,0,897,311,0.233645394398154,0,0.0339771578927298,0,0,0,0,0,0,0.199668236505425,0,0,0,0,0,0,0
2012,"JAN","LGS","ANSP (AUA)",16770,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"JAN","LPS","ANSP (AUA)",23974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"JAN","LVNL","ANSP (AUA)",41400,649,0,346,0,0,205,0,0,0,0,0,0,98,0,0,0,0,53,15,0.0156763285024155,0,0.00835748792270531,0,0,0.00495169082125604,0,0,0,0,0,0,0.00236714975845411,0,0,0,0
2012,"JAN","M-NAV","ANSP (AUA)",5748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"JAN","MATS","ANSP (AUA)",5071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"JAN","MoldATSA","ANSP (AUA)",4346,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"JAN","MUAC","ANSP (AUA)",116539,344,0,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,3,0.00295180154283116,0,0.00295180154283116,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"JAN","NATS (Continental)","ANSP (AUA)",155683,3121,0,1775,0,0,0,0,0,0,427,0,320,0,0,0,599,0,232,82,0.0200471470873506,0,0.0114013733034435,0,0,0,0,0,0,0.0027427529017298,0,0.00205545884907151,0,0,0,0.00384756203310573,0
2012,"JAN","NAV Portugal (Continental)","ANSP (AUA)",34096,1011,0,257,0,0,0,0,0,0,754,0,0,0,0,0,0,0,84,22,0.0296515720319099,0,0.00753754106053496,0,0,0,0,0,0,0.0221140309713749,0,0,0,0,0,0,0
2012,"JAN","NAVIAIR","ANSP (AUA)",46817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"JAN","ONDA","ANSP (AUA)",27704,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"JAN","Oro Navigacija","ANSP (AUA)",15239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"JAN","PANSA","ANSP (AUA)",49454,16369,0,14839,0,0,0,0,0,0,0,0,0,1530,0,0,0,0,1080,447,0.330994459497715,0,0.300056618271525,0,0,0,0,0,0,0,0,0,0.03093784122619,0,0,0,0
2012,"JAN","ROMATSA","ANSP (AUA)",31487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"JAN","SES Area","AREA (AUA)",660803,137518,0,91754,0,0,243,616,535,73,11979,1339,320,27163,626,0,2856,14,8633,3706,0.208107408713338,0,0.138852275186402,0,0,0.000367734407985436,0.000932199157691475,0.00080962102169633,0.000110471653427724,0.0181279443343932,0.00202632251972222,0.00048425930269687,0.0411060482473597,0.000947332260900753,0,0.00432201427656957,2.11863444929881e-05
2012,"JAN","Skyguide","ANSP (AUA)",85599,4239,0,2785,0,0,0,0,0,0,0,0,0,1454,0,0,0,0,247,117,0.0495216065608243,0,0.0325354268157338,0,0,0,0,0,0,0,0,0,0.0169861797450905,0,0,0,0
2012,"JAN","Slovenia Control","ANSP (AUA)",16365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"JAN","SMATSA","ANSP (AUA)",31345,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"JAN","UkSATSE","ANSP (AUA)",31090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"JUL","Albcontrol","ANSP (AUA)",23670,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"JUL","ANA LUX","ANSP (AUA)",5778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"JUL","ANS CR","ANSP (AUA)",67179,2253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2253,0,82,62,0.0335372661099451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0335372661099451,0
2012,"JUL","ANS Finland","ANSP (AUA)",18215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"JUL","ARMATS","ANSP (AUA)",4984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"JUL","Austro Control","ANSP (AUA)",92158,46447,0,8639,0,0,0,0,0,0,0,0,0,1872,0,0,35936,0,2232,1370,0.503993142212288,0,0.0937411836194362,0,0,0,0,0,0,0,0,0,0.0203129408190282,0,0,0.389939017773823,0
2012,"JUL","Avinor","ANSP (AUA)",49144,84074,0,788,0,0,0,0,0,0,0,0,0,83286,0,0,0,0,3565,2408,1.71076835422432,0,0.0160345108253296,0,0,0,0,0,0,0,0,0,1.69473384339899,0,0,0,0
2012,"JUL","Belgocontrol","ANSP (AUA)",52963,4230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4230,0,235,126,0.0798670770160301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798670770160301,0
2012,"JUL","BULATSA","ANSP (AUA)",65428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"JUL","Croatia Control","ANSP (AUA)",60666,26744,0,18761,0,0,0,0,0,0,0,0,0,563,0,0,7420,0,1838,736,0.440840009230871,0,0.309250651106056,0,0,0,0,0,0,0,0,0,0.0092803217617776,0,0,0.122309036363037,0
2012,"JUL","DCAC Cyprus","ANSP (AUA)",27047,78084,0,75271,0,0,0,0,0,0,0,0,0,2802,0,0,0,11,3896,2214,2.88697452582542,0,2.78297038488557,0,0,0,0,0,0,0,0,0,0.103597441490738,0,0,0,0.00040669944910711
2012,"JUL","DFS","ANSP (AUA)",265658,299534,0,77546,0,0,0,0,0,0,11626,1471,0,71450,16776,0,120656,9,14876,8108,1.12751733431705,0,0.291901617869592,0,0,0,0,0,0,0.0437630336748752,0.00553719443796159,0,0.26895482161275,0.0631488605650875,0,0.454177928012708,3.38781440799825e-05
2012,"JUL","DHMI","ANSP (AUA)",108050,11922,0,8229,0,0,0,0,0,0,947,0,0,0,2746,0,0,0,701,354,0.110337806571032,0,0.0761591855622397,0,0,0,0,0,0,0.00876446089773253,0,0,0,0.0254141601110597,0,0,0
2012,"JUL","DSNA","ANSP (AUA)",289216,179669,0,144221,0,0,0,0,2080,0,45,0,0,3417,314,0,29592,0,10711,5184,0.62122773290551,0,0.498661899756583,0,0,0,0,0.00719185660544368,0,0.00015559305156008,0,0,0.011814699048462,0.00108569373755256,0,0.102317990705908,0
2012,"JUL","EANS","ANSP (AUA)",17620,613,0,536,0,0,0,0,0,0,0,0,0,0,77,0,0,0,50,16,0.0347900113507378,0,0.0304199772985244,0,0,0,0,0,0,0,0,0,0,0.00437003405221339,0,0,0
2012,"JUL","ENAIRE","ANSP (AUA)",172855,146357,0,106930,0,0,0,0,0,0,318,0,0,13,297,0,38799,0,7991,4027,0.846703884758902,0,0.618610974516213,0,0,0,0,0,0,0.0018396922275896,0,0,7.52075438951723e-05,0.00171820311822047,0,0.224459807352984,0
2012,"JUL","ENAV","ANSP (AUA)",170182,303,0,0,0,0,0,0,0,0,0,0,25,0,0,0,278,0,4,4,0.00178044681576195,0,0,0,0,0,0,0,0,0,0,0.000146901552455606,0,0,0,0.00163354526330634,0
2012,"JUL","EUROCONTROL Area (MS)","AREA (AUA)",927302,1122963,0,585184,0,0,638,0,4341,201,16215,1471,25,198425,26280,0,290163,20,60025,31604,1.21100029979446,0,0.631060862588456,0,0,0.000688017495918266,0,0.00468132280529968,0.000216757863134125,0.0174862126901484,0.0015863224709965,2.69599332256374e-05,0.213980990011884,0.02834028180679,0,0.312911004182025,2.15679465805099e-05
2012,"JUL","HCAA","ANSP (AUA)",79957,20865,0,6518,0,0,0,0,0,0,0,0,0,14347,0,0,0,0,1101,635,0.260952762109634,0,0.0815188163637955,0,0,0,0,0,0,0,0,0,0.179433945745838,0,0,0,0
2012,"JUL","HungaroControl (EC)","ANSP (AUA)",67185,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"JUL","IAA","ANSP (AUA)",50451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"JUL","LFV","ANSP (AUA)",55721,1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1963,0,98,66,0.0352290877766013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0352290877766013,0
2012,"JUL","LGS","ANSP (AUA)",22634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"JUL","LPS","ANSP (AUA)",44415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"JUL","LVNL","ANSP (AUA)",51619,12855,0,11187,0,0,638,0,0,0,0,0,0,0,0,0,1030,0,844,430,0.249036207597977,0,0.216722524651776,0,0,0.0123597899998063,0,0,0,0,0,0,0,0,0,0.0199538929463957,0
2012,"JUL","M-NAV","ANSP (AUA)",15176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"JUL","MATS","ANSP (AUA)",10454,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"JUL","MoldATSA","ANSP (AUA)",6978,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"JUL","MUAC","ANSP (AUA)",152092,12246,0,3753,0,0,0,0,0,0,0,0,0,0,0,0,8493,0,591,384,0.0805170554664282,0,0.024675854088315,0,0,0,0,0,0,0,0,0,0,0,0,0.0558412013781132,0
2012,"JUL","NATS (Continental)","ANSP (AUA)",208944,35106,0,9515,0,0,0,0,780,0,0,0,0,2679,2,0,22130,0,1795,1014,0.168016310590397,0,0.0455385174975113,0,0,0,0,0.00373305766138295,0,0,0,0,0.0128216172754422,9.57194272149476e-06,0,0.105913546213339,0
2012,"JUL","NAV Portugal (Continental)","ANSP (AUA)",41653,19461,0,19336,0,0,0,0,0,0,0,0,0,125,0,0,0,0,1462,511,0.4672172472571,0,0.464216262934242,0,0,0,0,0,0,0,0,0,0.0030009843228579,0,0,0,0
2012,"JUL","NAVIAIR","ANSP (AUA)",54412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"JUL","ONDA","ANSP (AUA)",28694,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"JUL","Oro Navigacija","ANSP (AUA)",19713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"JUL","PANSA","ANSP (AUA)",68013,102160,0,61668,0,0,0,0,0,201,3279,0,0,17843,6145,0,13024,0,5576,2914,1.50206578154176,0,0.906709011512505,0,0,0,0,0,0.00295531736579772,0.0482113713554762,0,0,0.262346904268302,0.090350374193169,0,0.191492802846515,0
2012,"JUL","ROMATSA","ANSP (AUA)",55615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"JUL","SES Area","AREA (AUA)",867831,1084882,0,558730,0,0,638,0,4341,201,15268,1471,25,197834,23611,0,282743,20,57533,30530,1.25010745179649,0,0.643823509416004,0,0,0.000735166178668427,0,0.00500212598996809,0.000231611915223125,0.017593287172272,0.00169503048404586,2.88074521421798e-05,0.22796373948384,0.0272069101011602,0,0.325804217641453,2.30459617137438e-05
2012,"JUL","Skyguide","ANSP (AUA)",115294,38312,0,32472,0,0,0,0,1481,0,0,0,0,0,0,0,4359,0,2401,1047,0.33229829826357,0,0.28164518535223,0,0,0,0,0.012845421270838,0,0,0,0,0,0,0,0.0378076916405017,0
2012,"JUL","Slovenia Control","ANSP (AUA)",32001,350,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,10,0.0109371582138058,0,0.0109371582138058,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"JUL","SMATSA","ANSP (AUA)",64326,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"JUL","UkSATSE","ANSP (AUA)",49828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"JUN","Albcontrol","ANSP (AUA)",19887,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"JUN","ANA LUX","ANSP (AUA)",5628,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"JUN","ANS CR","ANSP (AUA)",63460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"JUN","ANS Finland","ANSP (AUA)",20888,2207,0,0,0,0,0,0,0,0,0,0,0,0,2207,0,0,0,64,51,0.105658751436231,0,0,0,0,0,0,0,0,0,0,0,0,0.105658751436231,0,0,0
2012,"JUN","ARMATS","ANSP (AUA)",4711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"JUN","Austro Control","ANSP (AUA)",85974,9471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9471,0,491,268,0.110161211529067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110161211529067,0
2012,"JUN","Avinor","ANSP (AUA)",52924,34511,0,1240,0,0,0,0,1034,0,949,0,0,31288,0,0,0,0,1451,1020,0.65208601012773,0,0.0234298238984204,0,0,0,0,0.0195374499281989,0,0.0179313732900008,0,0,0.59118736301111,0,0,0,0
2012,"JUN","Belgocontrol","ANSP (AUA)",51343,8695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8695,0,209,186,0.169351226067818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169351226067818,0
2012,"JUN","BULATSA","ANSP (AUA)",57869,109,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0.00188356460280979,0,0.00188356460280979,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"JUN","Croatia Control","ANSP (AUA)",51565,23451,0,16807,0,0,0,0,0,0,0,0,0,0,302,0,6342,0,1550,672,0.454785222534665,0,0.325938136332784,0,0,0,0,0,0,0,0,0,0,0.00585668573644914,0,0.122990400465432,0
2012,"JUN","DCAC Cyprus","ANSP (AUA)",23867,47724,0,36618,0,0,0,0,0,0,0,0,0,11065,0,0,0,41,2563,1372,1.99958101143839,0,1.5342523149118,0,0,0,0,0,0,0,0,0,0.463610843423975,0,0,0,0.0017178531026103
2012,"JUN","DFS","ANSP (AUA)",257263,228335,0,88674,0,0,540,0,170,0,354,3141,0,50859,480,0,84100,17,12408,6598,0.887554759137536,0,0.344682290107789,0,0,0.00209901929154212,0,0.000660802369559556,0,0.00137602375778872,0.0122092955458033,0,0.197692633608409,0.00186579492581522,0,0.326902819293874,6.60802369559556e-05
2012,"JUN","DHMI","ANSP (AUA)",100239,17770,0,15590,0,0,0,0,0,0,1774,0,0,0,406,0,0,0,962,543,0.177276309620008,0,0.15552828739313,0,0,0,0,0,0,0.0176977024910464,0,0,0,0.00405031973583136,0,0,0
2012,"JUN","DSNA","ANSP (AUA)",270496,124056,0,91130,0,0,161,0,7052,186,135,22,0,6073,526,0,18771,0,7840,3502,0.458624157103987,0,0.336899621436177,0,0,0.000595202886549154,0,0.0260706258133207,0.00068762569501952,0.000499083165739974,8.13320714539217e-05,0,0.0224513486336212,0.00194457589021649,0,0.0693947415118893,0
2012,"JUN","EANS","ANSP (AUA)",17814,1276,0,1276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,35,0.0716290557988099,0,0.0716290557988099,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"JUN","ENAIRE","ANSP (AUA)",157110,60256,0,51834,0,770,0,0,0,0,0,0,0,0,2416,0,5236,0,3566,1653,0.383527464833556,0,0.329921710903189,0,0.00490102475972249,0,0,0,0,0,0,0,0,0.0153777608045319,0,0.0333269683661129,0
2012,"JUN","ENAV","ANSP (AUA)",152737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"JUN","EUROCONTROL Area (MS)","AREA (AUA)",893496,737486,0,409606,0,770,1999,0,8514,186,3224,7479,0,113001,7704,0,184901,102,41675,21053,0.825393734275251,0,0.458430703662915,0,0.000861783376758262,0.0022372791819997,0,0.00952886190872707,0.000208171049450697,0.00360829819047875,0.00837049074646109,0,0.126470627736442,0.008622310564345,0,0.206941049540233,0.000114158317440705
2012,"JUN","HCAA","ANSP (AUA)",67402,2407,0,453,0,0,0,0,0,0,0,0,0,1954,0,0,0,0,111,74,0.0357111064953562,0,0.00672086881694905,0,0,0,0,0,0,0,0,0,0.0289902376784072,0,0,0,0
2012,"JUN","HungaroControl (EC)","ANSP (AUA)",60141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"JUN","IAA","ANSP (AUA)",48932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012,"JUN","LFV","ANSP (AUA)",61612,2478,0,74,0,0,0,0,0,0,0,0,0,213,0,0,2191,0,172,77,0.0402194377718626,0,0.00120106472765046,0,0,0,0,0,0,0,0,0,0.00345711874310199,0,0,0.0355612543011102,0
2012,"JUN","LGS","ANSP (AUA)",22061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"JUN","LPS","ANSP (AUA)",39385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2012,"JUN","LVNL","ANSP (AUA)",49578,12033,0,9435,0,0,1298,0,244,0,0,0,0,0,0,0,1056,0,835,381,0.242708459397313,0,0.190306184194602,0,0,0.0261809673645569,0,0.00492153777885352,0,0,0,0,0,0,0,0.0212997700593005,0
